1,-1,1387,508,32,88,1,-1,-1,-1
1,-1,1483,510,28,75,1,-1,-1,-1
1,-1,240,591,43,149,1,-1,-1,-1
1,-1,1269,520,33,69,1,-1,-1,-1
2,-1,228,578,54,162,1,-1,-1,-1
2,-1,156,576,50,141,1,-1,-1,-1
2,-1,1633,562,47,111,1,-1,-1,-1
2,-1,1262,523,30,68,1,-1,-1,-1
3,-1,233,590,53,157,1,-1,-1,-1
3,-1,1636,552,47,117,1,-1,-1,-1
3,-1,1497,510,29,65,1,-1,-1,-1
3,-1,1386,509,29,89,1,-1,-1,-1
3,-1,148,595,49,127,1,-1,-1,-1
3,-1,1549,549,44,121,1,-1,-1,-1
4,-1,1378,500,34,116,1,-1,-1,-1
4,-1,1492,501,27,74,1,-1,-1,-1
4,-1,233,593,47,142,1,-1,-1,-1
5,-1,1496,510,26,72,1,-1,-1,-1
5,-1,1388,512,29,87,1,-1,-1,-1
6,-1,1493,515,27,68,1,-1,-1,-1
6,-1,1654,573,54,126,1,-1,-1,-1
7,-1,1496,514,22,71,1,-1,-1,-1
7,-1,1385,517,29,82,1,-1,-1,-1
8,-1,1670,582,53,120,1,-1,-1,-1
9,-1,1679,590,52,118,1,-1,-1,-1
9,-1,1399,541,30,86,1,-1,-1,-1
9,-1,1585,595,45,127,1,-1,-1,-1
9,-1,1488,545,22,69,1,-1,-1,-1
10,-1,1679,606,48,117,1,-1,-1,-1
10,-1,1484,541,25,83,1,-1,-1,-1
10,-1,1403,540,31,100,1,-1,-1,-1
10,-1,1589,602,46,132,1,-1,-1,-1
11,-1,1675,585,60,125,1,-1,-1,-1
11,-1,1407,540,30,83,1,-1,-1,-1
12,-1,1680,591,52,122,1,-1,-1,-1
12,-1,1408,545,30,88,1,-1,-1,-1
12,-1,488,532,35,123,1,-1,-1,-1
12,-1,1471,545,27,78,1,-1,-1,-1
12,-1,538,540,35,97,1,-1,-1,-1
13,-1,1675,592,51,121,1,-1,-1,-1
13,-1,1489,522,30,64,1,-1,-1,-1
13,-1,661,507,23,69,1,-1,-1,-1
14,-1,1667,593,53,122,1,-1,-1,-1
14,-1,1724,587,53,115,1,-1,-1,-1
14,-1,1487,517,35,70,1,-1,-1,-1
15,-1,1728,592,54,124,1,-1,-1,-1
15,-1,1639,599,55,124,1,-1,-1,-1
15,-1,1484,521,37,61,1,-1,-1,-1
15,-1,1453,542,36,79,1,-1,-1,-1
16,-1,1446,540,37,87,1,-1,-1,-1
16,-1,1735,601,46,93,1,-1,-1,-1
16,-1,1641,606,47,116,1,-1,-1,-1
17,-1,1734,594,55,117,1,-1,-1,-1
17,-1,1443,544,35,81,1,-1,-1,-1
17,-1,1635,597,52,130,1,-1,-1,-1
18,-1,1737,597,54,123,1,-1,-1,-1
18,-1,1438,545,40,91,1,-1,-1,-1
19,-1,1744,598,55,126,1,-1,-1,-1
19,-1,472,524,45,122,1,-1,-1,-1
20,-1,1750,598,58,131,1,-1,-1,-1
20,-1,1443,540,35,93,1,-1,-1,-1
20,-1,1355,554,34,71,1,-1,-1,-1
21,-1,1758,598,63,136,1,-1,-1,-1
21,-1,477,540,41,112,1,-1,-1,-1
21,-1,1441,542,39,92,1,-1,-1,-1
22,-1,1770,600,59,136,1,-1,-1,-1
22,-1,1438,542,42,98,1,-1,-1,-1
