1,-1,717,102,48,37,0.78
1,-1,553,157,57,48,0.76
1,-1,644,189,84,70,0.76
1,-1,716,90,41,28,0.75
1,-1,792,111,45,35,0.63
1,-1,25,242,96,65,0.56
1,-1,566,66,19,17,0.52
1,-1,540,66,18,14,0.51
1,-1,673,62,34,22,0.51
1,-1,91,230,67,64,0.48
1,-1,39,19,911,453,0.45
1,-1,436,108,81,55,0.42
1,-1,926,85,29,28,0.41
1,-1,138,86,294,93,0.38
1,-1,87,216,81,67,0.36
1,-1,876,80,37,26,0.35
1,-1,138,184,95,65,0.35
1,-1,725,68,28,19,0.35
1,-1,238,17,707,321,0.32
1,-1,635,46,24,12,0.32
1,-1,0,271,71,71,0.30
2,-1,793,112,47,34,0.81
2,-1,720,102,46,37,0.79
2,-1,718,90,38,26,0.74
2,-1,556,159,55,45,0.73
2,-1,648,189,79,71,0.68
2,-1,84,225,78,68,0.54
2,-1,567,66,20,17,0.51
2,-1,25,242,93,64,0.51
2,-1,674,63,33,21,0.46
2,-1,542,66,17,13,0.42
2,-1,436,108,82,55,0.42
2,-1,163,88,269,94,0.41
2,-1,59,20,891,452,0.40
2,-1,926,86,27,28,0.40
2,-1,547,85,32,31,0.38
2,-1,726,70,28,18,0.37
2,-1,873,79,46,28,0.35
2,-1,872,68,41,19,0.31
2,-1,637,47,23,13,0.31
3,-1,718,102,50,37,0.87
3,-1,791,112,50,34,0.78
3,-1,721,88,39,28,0.67
3,-1,647,194,84,71,0.66
3,-1,555,160,57,47,0.62
3,-1,673,61,34,22,0.60
3,-1,727,67,29,19,0.56
3,-1,25,243,98,63,0.56
3,-1,563,65,23,18,0.55
3,-1,86,230,72,63,0.49
3,-1,541,65,18,14,0.40
3,-1,58,18,891,448,0.40
3,-1,635,46,23,13,0.38
3,-1,548,80,33,34,0.37
3,-1,434,107,85,57,0.36
3,-1,930,85,25,29,0.36
3,-1,873,80,39,26,0.35
3,-1,873,69,39,19,0.32
3,-1,434,107,85,57,0.31
3,-1,84,217,86,64,0.31
4,-1,715,102,51,37,0.88
4,-1,717,90,40,27,0.75
4,-1,647,197,83,71,0.68
4,-1,553,161,59,49,0.62
4,-1,795,110,44,31,0.60
4,-1,140,85,284,100,0.59
4,-1,731,70,22,16,0.52
4,-1,22,240,104,67,0.52
4,-1,676,64,29,19,0.51
4,-1,567,66,21,17,0.42
4,-1,55,22,894,452,0.41
4,-1,930,88,25,27,0.41
4,-1,84,216,86,65,0.40
4,-1,780,113,43,31,0.39
4,-1,434,107,84,53,0.37
4,-1,541,68,17,13,0.37
4,-1,547,86,32,31,0.36
4,-1,135,181,95,71,0.36
4,-1,634,47,24,12,0.34
4,-1,86,228,73,67,0.31
5,-1,717,104,46,36,0.85
5,-1,650,201,83,69,0.72
5,-1,717,90,37,25,0.72
5,-1,149,86,259,98,0.64
5,-1,553,164,55,47,0.59
5,-1,547,87,31,31,0.55
5,-1,47,22,907,426,0.53
5,-1,540,66,17,14,0.53
5,-1,729,69,22,19,0.53
5,-1,21,245,100,63,0.52
5,-1,674,64,29,20,0.50
5,-1,565,65,20,16,0.48
5,-1,783,113,44,35,0.47
5,-1,538,87,32,33,0.44
5,-1,433,106,83,61,0.42
5,-1,932,88,24,29,0.42
5,-1,793,109,44,33,0.38
5,-1,82,215,85,68,0.35
5,-1,91,227,66,67,0.34
