1,-1,51,182,66,48,0.83
1,-1,738,293,127,104,0.78
1,-1,208,137,38,28,0.76
1,-1,641,169,56,44,0.73
1,-1,314,136,58,33,0.72
1,-1,363,202,69,57,0.69
1,-1,143,142,59,32,0.67
1,-1,293,167,59,42,0.64
1,-1,106,165,47,41,0.58
1,-1,56,171,46,34,0.52
1,-1,906,132,51,39,0.52
1,-1,254,121,33,22,0.49
1,-1,810,115,42,28,0.43
1,-1,901,116,51,28,0.43
1,-1,753,136,46,32,0.41
1,-1,878,120,38,23,0.36
1,-1,778,93,31,20,0.33
1,-1,113,145,59,29,0.31
2,-1,52,183,65,46,0.84
2,-1,210,137,36,28,0.76
2,-1,314,136,56,32,0.75
2,-1,635,168,62,46,0.74
2,-1,105,163,56,44,0.71
2,-1,363,203,70,56,0.68
2,-1,741,286,116,101,0.67
2,-1,292,166,58,43,0.64
2,-1,152,142,48,29,0.57
2,-1,256,122,31,22,0.52
2,-1,906,131,52,42,0.49
2,-1,753,136,46,33,0.45
2,-1,905,112,49,30,0.44
2,-1,808,114,45,30,0.44
2,-1,55,171,44,33,0.44
2,-1,876,118,41,26,0.40
2,-1,815,135,40,26,0.35
2,-1,777,94,33,21,0.30
3,-1,50,184,67,46,0.86
3,-1,313,136,58,33,0.78
3,-1,209,137,36,28,0.75
3,-1,364,206,69,53,0.69
3,-1,154,143,48,31,0.66
3,-1,102,163,55,43,0.65
3,-1,636,163,56,49,0.63
3,-1,292,166,58,41,0.63
3,-1,732,276,123,107,0.53
3,-1,255,122,32,22,0.52
3,-1,898,112,56,35,0.51
3,-1,903,130,54,42,0.50
3,-1,805,111,49,31,0.48
3,-1,54,170,42,33,0.45
3,-1,876,118,40,26,0.45
3,-1,753,136,46,33,0.44
3,-1,108,145,68,30,0.44
3,-1,816,135,39,26,0.31
3,-1,773,92,36,23,0.31
4,-1,51,182,68,48,0.81
4,-1,313,135,57,33,0.79
4,-1,99,166,53,40,0.72
4,-1,207,134,39,31,0.71
4,-1,293,166,59,42,0.68
4,-1,733,284,110,75,0.67
4,-1,364,203,69,57,0.66
4,-1,160,141,45,29,0.64
4,-1,632,161,59,47,0.60
4,-1,253,121,33,23,0.60
4,-1,900,113,54,31,0.58
4,-1,873,117,48,27,0.54
4,-1,110,145,60,27,0.49
4,-1,753,137,46,31,0.48
4,-1,60,170,43,33,0.46
4,-1,805,111,50,31,0.44
4,-1,904,132,53,40,0.42
4,-1,774,93,35,21,0.35
4,-1,21,41,901,389,0.32
4,-1,720,91,30,23,0.31
4,-1,174,160,22,35,0.30
5,-1,313,136,55,33,0.79
5,-1,51,185,67,46,0.78
5,-1,100,165,52,39,0.74
5,-1,364,203,67,59,0.74
5,-1,290,164,61,45,0.72
5,-1,731,276,105,80,0.71
5,-1,206,135,40,30,0.71
5,-1,163,144,41,28,0.59
5,-1,897,113,57,33,0.59
5,-1,254,121,34,22,0.59
5,-1,109,147,59,27,0.56
5,-1,873,117,49,28,0.53
5,-1,631,159,57,47,0.49
5,-1,806,111,48,31,0.48
5,-1,60,168,42,33,0.44
5,-1,900,131,57,40,0.44
5,-1,760,136,41,31,0.37
5,-1,774,93,35,22,0.35
5,-1,21,39,919,411,0.34
5,-1,58,62,856,192,0.32
6,-1,51,182,67,48,0.79
6,-1,309,135,59,33,0.79
6,-1,97,165,55,40,0.76
6,-1,364,205,68,57,0.75
6,-1,207,136,39,29,0.71
6,-1,290,164,62,45,0.70
6,-1,731,269,95,76,0.67
6,-1,168,144,36,26,0.59
6,-1,254,121,33,22,0.57
6,-1,104,146,59,27,0.56
6,-1,61,169,46,34,0.49
6,-1,900,113,54,33,0.48
6,-1,806,112,48,31,0.45
6,-1,875,117,46,27,0.45
6,-1,629,158,59,44,0.45
6,-1,757,136,42,32,0.45
