1,-1,1347,445,201,329,1,-1,-1,-1
1,-1,629,455,78,179,1,-1,-1,-1
1,-1,433,466,89,154,1,-1,-1,-1
1,-1,740,471,48,106,1,-1,-1,-1
1,-1,974,458,34,61,1,-1,-1,-1
1,-1,1268,445,37,100,1,-1,-1,-1
2,-1,1357,440,200,339,1,-1,-1,-1
2,-1,625,454,75,185,1,-1,-1,-1
2,-1,433,467,88,154,1,-1,-1,-1
2,-1,750,471,46,101,1,-1,-1,-1
3,-1,1345,433,203,346,1,-1,-1,-1
3,-1,631,459,71,170,1,-1,-1,-1
3,-1,433,470,87,153,1,-1,-1,-1
3,-1,748,471,46,102,1,-1,-1,-1
3,-1,1667,461,50,133,1,-1,-1,-1
4,-1,1352,433,189,348,1,-1,-1,-1
4,-1,625,457,72,180,1,-1,-1,-1
4,-1,433,469,83,152,1,-1,-1,-1
4,-1,745,471,46,105,1,-1,-1,-1
4,-1,767,466,32,54,1,-1,-1,-1
4,-1,1658,464,51,129,1,-1,-1,-1
4,-1,1847,462,58,182,1,-1,-1,-1
5,-1,1366,430,175,349,1,-1,-1,-1
5,-1,630,460,69,172,1,-1,-1,-1
5,-1,433,472,81,149,1,-1,-1,-1
5,-1,744,471,45,104,1,-1,-1,-1
5,-1,1666,466,45,129,1,-1,-1,-1
5,-1,765,466,32,54,1,-1,-1,-1
5,-1,1847,461,59,183,1,-1,-1,-1
6,-1,1389,427,165,351,1,-1,-1,-1
6,-1,632,458,67,167,1,-1,-1,-1
6,-1,434,470,77,149,1,-1,-1,-1
6,-1,742,471,44,102,1,-1,-1,-1
7,-1,1386,426,174,351,1,-1,-1,-1
7,-1,634,458,65,174,1,-1,-1,-1
7,-1,435,475,79,151,1,-1,-1,-1
7,-1,740,471,45,105,1,-1,-1,-1
8,-1,1405,433,142,344,1,-1,-1,-1
8,-1,633,458,68,189,1,-1,-1,-1
8,-1,737,472,44,107,1,-1,-1,-1
8,-1,430,475,82,152,1,-1,-1,-1
9,-1,1415,432,153,344,1,-1,-1,-1
9,-1,628,458,70,194,1,-1,-1,-1
9,-1,742,472,44,106,1,-1,-1,-1
9,-1,428,475,85,152,1,-1,-1,-1
9,-1,1455,433,147,342,1,-1,-1,-1
10,-1,1417,431,161,361,1,-1,-1,-1
10,-1,631,454,70,192,1,-1,-1,-1
10,-1,743,469,44,108,1,-1,-1,-1
10,-1,433,476,81,151,1,-1,-1,-1
11,-1,1424,430,157,357,1,-1,-1,-1
11,-1,635,455,70,202,1,-1,-1,-1
11,-1,433,479,81,152,1,-1,-1,-1
11,-1,741,470,43,108,1,-1,-1,-1
11,-1,426,458,142,264,1,-1,-1,-1
12,-1,1465,435,166,357,1,-1,-1,-1
12,-1,633,459,70,197,1,-1,-1,-1
12,-1,430,473,83,157,1,-1,-1,-1
12,-1,744,471,43,106,1,-1,-1,-1
12,-1,1428,429,154,353,1,-1,-1,-1
13,-1,1476,434,160,361,1,-1,-1,-1
13,-1,632,461,68,182,1,-1,-1,-1
13,-1,746,475,44,102,1,-1,-1,-1
13,-1,1437,427,141,354,1,-1,-1,-1
13,-1,431,473,83,157,1,-1,-1,-1
13,-1,427,454,153,268,1,-1,-1,-1
13,-1,1844,461,61,185,1,-1,-1,-1
13,-1,960,448,32,68,1,-1,-1,-1
14,-1,1482,425,169,375,1,-1,-1,-1
14,-1,634,459,67,174,1,-1,-1,-1
14,-1,743,471,45,107,1,-1,-1,-1
14,-1,432,471,80,157,1,-1,-1,-1
14,-1,1435,424,142,365,1,-1,-1,-1
15,-1,1478,420,187,381,1,-1,-1,-1
15,-1,742,472,43,105,1,-1,-1,-1
15,-1,634,462,66,165,1,-1,-1,-1
15,-1,434,475,77,153,1,-1,-1,-1
15,-1,1716,475,73,126,1,-1,-1,-1
16,-1,1477,422,188,374,1,-1,-1,-1
16,-1,629,463,68,159,1,-1,-1,-1
16,-1,742,474,43,106,1,-1,-1,-1
16,-1,466,453,133,276,1,-1,-1,-1
16,-1,1727,473,62,119,1,-1,-1,-1
16,-1,957,448,34,69,1,-1,-1,-1
16,-1,431,477,77,150,1,-1,-1,-1
16,-1,1842,465,61,180,1,-1,-1,-1
17,-1,1470,422,210,370,1,-1,-1,-1
17,-1,627,461,69,173,1,-1,-1,-1
17,-1,734,471,46,113,1,-1,-1,-1
17,-1,1724,474,64,128,1,-1,-1,-1
17,-1,471,453,126,278,1,-1,-1,-1
17,-1,1845,465,59,180,1,-1,-1,-1
17,-1,434,479,70,147,1,-1,-1,-1
17,-1,1063,455,29,63,1,-1,-1,-1
18,-1,1463,440,218,344,1,-1,-1,-1
18,-1,633,465,67,158,1,-1,-1,-1
18,-1,738,472,43,109,1,-1,-1,-1
18,-1,1559,446,171,349,1,-1,-1,-1
18,-1,1845,467,58,176,1,-1,-1,-1
18,-1,480,452,124,276,1,-1,-1,-1
19,-1,1456,434,245,357,1,-1,-1,-1
19,-1,1564,444,188,358,1,-1,-1,-1
19,-1,634,462,67,164,1,-1,-1,-1
19,-1,735,469,44,114,1,-1,-1,-1
19,-1,1846,468,58,176,1,-1,-1,-1
19,-1,483,451,125,277,1,-1,-1,-1
20,-1,1461,429,238,363,1,-1,-1,-1
20,-1,1566,440,199,367,1,-1,-1,-1
20,-1,737,473,45,106,1,-1,-1,-1
20,-1,631,464,70,169,1,-1,-1,-1
20,-1,482,452,120,278,1,-1,-1,-1
20,-1,1850,469,55,175,1,-1,-1,-1
20,-1,432,474,72,149,1,-1,-1,-1
21,-1,1475,438,200,353,1,-1,-1,-1
21,-1,438,475,65,140,1,-1,-1,-1
21,-1,735,472,44,107,1,-1,-1,-1
21,-1,638,467,66,151,1,-1,-1,-1
21,-1,489,454,116,274,1,-1,-1,-1
21,-1,1549,453,208,359,1,-1,-1,-1
21,-1,1849,469,55,175,1,-1,-1,-1
22,-1,1474,432,204,371,1,-1,-1,-1
22,-1,486,452,124,276,1,-1,-1,-1
22,-1,1567,432,196,386,1,-1,-1,-1
22,-1,733,471,47,107,1,-1,-1,-1
22,-1,1455,452,39,99,1,-1,-1,-1
22,-1,436,475,60,133,1,-1,-1,-1
22,-1,634,467,69,144,1,-1,-1,-1
22,-1,1059,453,32,65,1,-1,-1,-1
23,-1,1477,426,203,385,1,-1,-1,-1
23,-1,1455,444,43,109,1,-1,-1,-1
23,-1,1583,417,177,397,1,-1,-1,-1
23,-1,491,455,119,271,1,-1,-1,-1
23,-1,731,470,48,102,1,-1,-1,-1
23,-1,634,462,71,158,1,-1,-1,-1
23,-1,438,477,58,128,1,-1,-1,-1
23,-1,1057,450,33,69,1,-1,-1,-1
24,-1,1479,426,210,391,1,-1,-1,-1
24,-1,1455,447,44,106,1,-1,-1,-1
24,-1,493,453,120,275,1,-1,-1,-1
24,-1,730,470,50,104,1,-1,-1,-1
24,-1,633,460,72,156,1,-1,-1,-1
24,-1,1569,413,187,406,1,-1,-1,-1
24,-1,1058,451,33,69,1,-1,-1,-1
25,-1,1494,424,205,397,1,-1,-1,-1
25,-1,1570,419,177,399,1,-1,-1,-1
