1,-1,879,180,244,593,1,-1,-1,-1
1,-1,5,7,329,1056,1,-1,-1,-1
2,-1,6,0,326,1065,1,-1,-1,-1
3,-1,881,192,234,593,1,-1,-1,-1
3,-1,6,0,317,1068,1,-1,-1,-1
4,-1,879,186,233,602,1,-1,-1,-1
5,-1,884,184,231,604,1,-1,-1,-1
6,-1,880,179,235,608,1,-1,-1,-1
6,-1,403,276,110,315,1,-1,-1,-1
6,-1,747,324,40,113,1,-1,-1,-1
6,-1,849,287,47,170,1,-1,-1,-1
7,-1,745,325,39,110,1,-1,-1,-1
7,-1,870,182,237,598,1,-1,-1,-1
7,-1,393,277,112,316,1,-1,-1,-1
8,-1,391,273,127,321,1,-1,-1,-1
8,-1,878,186,220,591,1,-1,-1,-1
9,-1,879,174,224,608,1,-1,-1,-1
9,-1,749,330,37,105,1,-1,-1,-1
10,-1,748,330,36,107,1,-1,-1,-1
11,-1,758,329,34,106,1,-1,-1,-1
12,-1,879,172,213,622,1,-1,-1,-1
14,-1,870,171,228,617,1,-1,-1,-1
15,-1,758,334,31,97,1,-1,-1,-1
15,-1,852,295,37,161,1,-1,-1,-1
16,-1,764,334,31,97,1,-1,-1,-1
17,-1,848,307,35,146,1,-1,-1,-1
17,-1,771,335,31,94,1,-1,-1,-1
17,-1,322,302,118,342,1,-1,-1,-1
18,-1,321,303,123,337,1,-1,-1,-1
19,-1,318,306,130,340,1,-1,-1,-1
20,-1,314,308,129,343,1,-1,-1,-1
21,-1,872,187,230,620,1,-1,-1,-1
22,-1,495,289,144,365,1,-1,-1,-1
22,-1,875,202,237,615,1,-1,-1,-1
22,-1,343,297,173,363,1,-1,-1,-1
23,-1,506,293,133,361,1,-1,-1,-1
23,-1,876,208,243,610,1,-1,-1,-1
23,-1,362,302,154,365,1,-1,-1,-1
24,-1,360,305,158,364,1,-1,-1,-1
24,-1,779,371,38,114,1,-1,-1,-1
24,-1,508,297,139,359,1,-1,-1,-1
24,-1,851,365,37,119,1,-1,-1,-1
24,-1,888,203,229,627,1,-1,-1,-1
25,-1,891,195,242,646,1,-1,-1,-1
25,-1,378,314,150,367,1,-1,-1,-1
25,-1,508,299,141,385,1,-1,-1,-1
26,-1,477,299,165,396,1,-1,-1,-1
26,-1,392,311,153,386,1,-1,-1,-1
26,-1,904,200,212,638,1,-1,-1,-1
27,-1,403,310,151,383,1,-1,-1,-1
27,-1,911,195,217,641,1,-1,-1,-1
27,-1,1105,294,117,389,1,-1,-1,-1
28,-1,408,315,148,396,1,-1,-1,-1
28,-1,894,195,242,655,1,-1,-1,-1
28,-1,565,310,141,376,1,-1,-1,-1
28,-1,1104,289,114,408,1,-1,-1,-1
29,-1,1104,294,120,398,1,-1,-1,-1
29,-1,568,312,141,376,1,-1,-1,-1
29,-1,406,338,139,370,1,-1,-1,-1
29,-1,902,211,231,628,1,-1,-1,-1
30,-1,1107,296,124,411,1,-1,-1,-1
30,-1,906,241,241,619,1,-1,-1,-1
30,-1,568,318,149,382,1,-1,-1,-1
30,-1,403,355,142,355,1,-1,-1,-1
31,-1,1112,301,123,407,1,-1,-1,-1
31,-1,403,344,151,383,1,-1,-1,-1
31,-1,915,235,224,641,1,-1,-1,-1
31,-1,573,319,147,384,1,-1,-1,-1
32,-1,1121,307,127,395,1,-1,-1,-1
32,-1,401,350,149,391,1,-1,-1,-1
32,-1,865,407,44,136,1,-1,-1,-1
32,-1,580,317,142,396,1,-1,-1,-1
33,-1,406,360,149,384,1,-1,-1,-1
33,-1,1116,308,151,405,1,-1,-1,-1
34,-1,407,357,149,391,1,-1,-1,-1
34,-1,940,242,196,639,1,-1,-1,-1
34,-1,1117,312,153,419,1,-1,-1,-1
35,-1,405,355,149,406,1,-1,-1,-1
35,-1,949,247,195,644,1,-1,-1,-1
35,-1,1126,314,151,421,1,-1,-1,-1
36,-1,403,356,146,419,1,-1,-1,-1
36,-1,962,255,182,643,1,-1,-1,-1
36,-1,856,427,43,125,1,-1,-1,-1
37,-1,401,369,150,416,1,-1,-1,-1
37,-1,960,268,190,642,1,-1,-1,-1
37,-1,592,337,145,416,1,-1,-1,-1
37,-1,1145,348,127,390,1,-1,-1,-1
38,-1,944,271,208,675,1,-1,-1,-1
38,-1,393,376,146,415,1,-1,-1,-1
38,-1,599,349,137,405,1,-1,-1,-1
39,-1,949,273,202,650,1,-1,-1,-1
39,-1,381,385,154,415,1,-1,-1,-1
39,-1,1148,349,139,396,1,-1,-1,-1
40,-1,949,282,204,638,1,-1,-1,-1
40,-1,378,385,158,415,1,-1,-1,-1
40,-1,1147,349,141,402,1,-1,-1,-1
41,-1,939,276,205,634,1,-1,-1,-1
41,-1,374,374,155,438,1,-1,-1,-1
41,-1,1140,354,146,403,1,-1,-1,-1
42,-1,1140,357,141,411,1,-1,-1,-1
42,-1,928,284,207,635,1,-1,-1,-1
42,-1,369,368,158,461,1,-1,-1,-1
43,-1,917,292,206,627,1,-1,-1,-1
43,-1,358,367,163,480,1,-1,-1,-1
43,-1,1142,361,140,413,1,-1,-1,-1
44,-1,906,293,223,644,1,-1,-1,-1
44,-1,347,397,173,446,1,-1,-1,-1
45,-1,339,409,173,464,1,-1,-1,-1
45,-1,910,305,199,629,1,-1,-1,-1
45,-1,1123,363,162,438,1,-1,-1,-1
46,-1,1120,399,150,393,1,-1,-1,-1
46,-1,864,478,40,111,1,-1,-1,-1
47,-1,1113,400,149,401,1,-1,-1,-1
47,-1,300,419,166,480,1,-1,-1,-1
47,-1,1653,866,68,190,1,-1,-1,-1
48,-1,1110,393,155,415,1,-1,-1,-1
48,-1,889,339,222,648,1,-1,-1,-1
48,-1,295,408,167,504,1,-1,-1,-1
49,-1,893,345,213,647,1,-1,-1,-1
49,-1,1105,391,149,424,1,-1,-1,-1
49,-1,277,416,177,493,1,-1,-1,-1
50,-1,901,360,197,635,1,-1,-1,-1
50,-1,264,458,190,469,1,-1,-1,-1
50,-1,1103,402,149,419,1,-1,-1,-1
51,-1,902,369,204,636,1,-1,-1,-1
51,-1,253,470,194,458,1,-1,-1,-1
51,-1,1094,408,148,426,1,-1,-1,-1
52,-1,894,371,204,629,1,-1,-1,-1
52,-1,1091,409,148,436,1,-1,-1,-1
52,-1,249,428,175,501,1,-1,-1,-1
53,-1,1089,417,146,424,1,-1,-1,-1
53,-1,903,383,199,624,1,-1,-1,-1
53,-1,238,424,175,522,1,-1,-1,-1
54,-1,1085,416,146,427,1,-1,-1,-1
54,-1,899,381,200,626,1,-1,-1,-1
54,-1,210,418,191,575,1,-1,-1,-1
55,-1,1082,414,150,427,1,-1,-1,-1
55,-1,181,422,212,573,1,-1,-1,-1
55,-1,895,380,194,625,1,-1,-1,-1
56,-1,1080,420,156,416,1,-1,-1,-1
56,-1,167,426,219,577,1,-1,-1,-1
57,-1,1075,423,158,419,1,-1,-1,-1
57,-1,160,425,224,584,1,-1,-1,-1
58,-1,1074,421,159,431,1,-1,-1,-1
58,-1,155,414,208,600,1,-1,-1,-1
59,-1,1072,418,158,436,1,-1,-1,-1
59,-1,154,415,194,606,1,-1,-1,-1
60,-1,1066,425,166,426,1,-1,-1,-1
60,-1,137,411,200,611,1,-1,-1,-1
61,-1,1062,425,171,435,1,-1,-1,-1
61,-1,125,411,204,616,1,-1,-1,-1
62,-1,1064,423,169,436,1,-1,-1,-1
62,-1,104,413,223,633,1,-1,-1,-1
63,-1,1068,422,166,445,1,-1,-1,-1
63,-1,101,406,220,647,1,-1,-1,-1
64,-1,1079,419,164,457,1,-1,-1,-1
64,-1,98,401,224,661,1,-1,-1,-1
64,-1,847,369,205,650,1,-1,-1,-1
65,-1,96,393,230,670,1,-1,-1,-1
65,-1,1081,420,166,461,1,-1,-1,-1
65,-1,859,373,230,655,1,-1,-1,-1
65,-1,442,394,222,625,1,-1,-1,-1
66,-1,1084,418,159,448,1,-1,-1,-1
66,-1,94,398,229,664,1,-1,-1,-1
