1,1,626.55,89.468,51.92,48.382,0.79883
1,2,567.45,59.74,41.02,35.2,0.78957
1,3,752.44,50.696,48.01,35.035,0.79759
1,4,681.44,12.994,28.91,29.459,0.71432
1,5,715.57,28.568,35.84,35.747,0.70762
1,6,806.29,39.182,66.63,39.264,0.71441
1,7,455.74,47.143,86.69,115.36,0.75522
1,8,719.79,13.314,29.98,27.485,0.62381
1,9,739.95,14.899,29.6,26.968,0.67409
1,10,738.32,43.711,59.11,29.975,0.56413
1,11,506.11,26.853,35.84,36.441,0.437
2,1,627.08,92.628,51.76,47.062,0.78766
2,2,567.45,60.862,41.5,34.686,0.78054
2,3,749.92,46.763,51.32,40.563,0.76009
2,4,681.21,11.439,30.39,30.706,0.69804
2,5,713.37,29.98,45.19,36.808,0.69251
2,6,807.1,40.533,69.2,38.052,0.69814
2,7,454.04,50.76,88.99,115.39,0.74353
2,8,720.43,15.249,47.3,28.079,0.66425
2,9,512.25,11.126,24.18,24.494,0.66896
2,10,716.13,12.068,34.42,43.448,0.54603
2,11,501.44,23.644,43.31,43.999,0.48171
2,12,135.96,83.041,36.92,59.649,0.44019
2,13,716.31,41.655,76.89,31.468,0.57022
2,14,232.36,476.53,51.32,47.41,0.50422
3,1,628.37,94.131,52.24,47.129,0.7967
3,2,566.26,61.748,42.8,35.986,0.77931
3,3,748.08,45.796,52.88,41.372,0.74892
3,4,681.01,13.385,29.07,29.451,0.71988
3,5,712.8,29.925,45.77,37.602,0.68801
3,6,807.16,40.527,65.54,39.219,0.72682
3,7,719.1,14.496,27.51,23.885,0.65464
3,8,459.5,53.414,81.16,109.81,0.76429
3,9,737.71,14.799,29.98,27.76,0.68229
3,10,495.29,15.323,49.79,55.76,0.47385
3,11,450.61,130.66,92.37,47.5,0.41785
3,12,136.09,82.432,37.03,60.048,0.42583
4,1,628.69,93.704,54.59,48.476,0.80029
4,2,565.8,61.504,44.57,36.367,0.76273
4,3,750.89,49.134,49.8,37.726,0.80651
4,4,680.45,10.5,31,30.015,0.69866
4,5,714.32,29.881,36.99,34.808,0.70485
4,6,451.87,50.124,90.54,117.53,0.7586
4,7,806.5,38.671,68.72,40.969,0.72149
4,8,719.45,13.19,27.06,24.884,0.67349
4,9,738.34,13.819,28.99,28.21,0.66627
4,10,499.43,23.935,44.61,43.496,0.44834
4,11,739.13,43.608,58.12,30.197,0.59969
4,12,137.39,83.06,35.42,56.42,0.44275
5,1,566.62,62.548,43.67,35.959,0.76451
5,2,630.05,95.802,55.31,48.548,0.7956
5,3,749.29,45.489,50.01,39.039,0.77008
5,4,680.89,9.6279,30.3,30.572,0.70368
5,5,715.7,27.075,38.07,36.353,0.66634
5,6,805.65,40.212,61.25,39.398,0.7338
5,7,719.76,12.572,26.99,24.68,0.62842
5,8,454.7,48.586,86.51,118.08,0.74199
5,9,505.94,6.5509,39.57,58.515,0.45961
5,10,735.82,14.942,31.07,26.772,0.70138
5,11,718.33,40.582,70.2,30.47,0.55915
5,12,564.29,74.797,50.68,32.603,0.58929
5,13,694.89,8.6168,37.53,53.235,0.43126
5,14,499.49,32.81,45.96,43.859,0.50232
6,1,567.57,63.051,43.03,35.304,0.77072
6,2,629.8,97.006,54.48,47.634,0.79699
6,3,749.21,44.462,50.64,39.522,0.76483
6,4,680.34,11.843,29.71,26.973,0.71268
6,5,715.62,26.973,38.43,36.4,0.69607
6,6,806.16,39.49,60.94,39.119,0.73139
6,7,721.35,12.563,45.28,28.26,0.66498
6,8,453.02,37.698,91.04,139.23,0.71662
6,9,506.33,6.7451,39.49,59.357,0.44536
6,10,713.11,11.242,35.72,43.438,0.51438
6,11,716.85,38.707,69.78,31.506,0.55976
6,12,694.6,7.7143,37.27,53.693,0.4626
7,1,632.44,98.608,53.97,49.632,0.82277
7,2,568.53,64.258,42.1,34.994,0.77631
7,3,748.71,44.313,50.43,40.498,0.75324
7,4,680.01,11.137,29.82,27.26,0.70137
7,5,806.46,38.871,60.18,39.64,0.74443
7,6,715.39,26.552,38.78,36.83,0.66656
7,7,721.49,12.647,45.15,28.271,0.63966
7,8,452.78,44.445,89.51,128.32,0.73483
7,9,503.96,23.608,39.57,43.019,0.3818
7,10,718.03,39.336,73.97,35.785,0.58054
7,11,717.57,12.916,32.92,38.226,0.54382
7,12,141.28,82.02,31.75,35.63,0.44977
8,1,630.61,99.94,58.46,51.9,0.79772
8,2,569.49,67.253,41.28,34.337,0.79151
8,3,747.16,43.47,50.74,41.175,0.76734
8,4,680.67,11.497,29.24,28.125,0.7127
8,5,806.28,38.855,60.03,40.041,0.74889
8,6,720.95,12.353,45.19,28.092,0.6572
8,7,714.13,31.432,35.42,32.043,0.74594
8,8,450.17,41.643,92.43,136.68,0.72593
8,9,718.9,21.532,32.25,29.039,0.61036
8,10,499.97,27.141,44.31,44.869,0.49623
8,11,719.31,39.145,67.66,31.238,0.56545
8,12,141.38,81.954,31.6,35.346,0.46421
8,13,229.75,466.05,49.81,57.3,0.47196
9,1,631.58,100.18,57.8,53.71,0.79998
9,2,568.17,66.231,43.83,36.069,0.77249
9,3,747.21,44.593,48.58,38.334,0.77898
9,4,681.09,9.5668,29.3,30.138,0.72144
9,5,806.62,37.983,59.45,40.047,0.73659
9,6,714.88,25.908,39.4,36.951,0.69697
9,7,720.83,11.753,44.95,28.457,0.61981
9,8,449.76,45.991,90.92,127.97,0.72216
9,9,712.7,8.4947,35.53,43.553,0.49343
9,10,499.94,26.812,44.24,44.468,0.49357
9,11,719.15,39.194,68.83,30.498,0.55744
10,1,569.8,68.816,41.67,34.874,0.80455
