1,1,75.895,69.6,49.005,37.68,0.7699
1,2,190.14,148.02,89.53,71.38,0.78293
1,3,286.98,68.526,54.98,32.148,0.81135
1,4,727.91,64.799,55.63,31.214,0.51001
2,1,195.55,148.26,89.36,72.53,0.76136
2,2,77.917,69.881,47.773,37.589,0.78646
2,3,282.7,67.496,54.69,31.08,0.79618
3,1,199.1,154.24,90.53,73.16,0.77898
3,2,76.544,71.493,50.366,37.817,0.78533
3,3,282.18,65.358,53.59,32.565,0.78032
3,4,714.96,65.825,64.42,40.825,0.46283
4,1,76,70.754,51.01,40.446,0.7785
4,2,203.45,157.36,91.02,75,0.77489
4,3,277.71,64.136,50.68,32.108,0.78824
5,1,74.522,70.425,55.078,41.145,0.77592
5,2,205.37,155.06,96.92,83.91,0.77067
5,3,273.69,63.159,52.93,32.741,0.78669
5,4,719.18,65.442,60.15,45.728,0.45613
5,5,789.03,67.416,44.05,32.583,0.39325
6,1,272.39,63.365,48,30.229,0.7658
6,2,73.898,70.555,56.562,42.195,0.75142
6,3,210.14,161.13,98.01,77.13,0.76532
6,4,718.86,64.139,60.37,47.621,0.47066
7,1,75.866,70.533,55.684,43.167,0.77829
7,2,209.87,160.07,103.28,87.46,0.76826
7,3,270.04,61.911,48.6,30.419,0.77508
7,4,721.46,65.831,57.57,39.109,0.52994
7,5,9.6805,227.79,23.366,49.38,0.37412
7,6,902.64,390.02,58.36,89.87,0.44566
8,1,82.109,72.822,49.501,39.898,0.79466
8,2,212.6,167.09,107.85,84.49,0.75525
8,3,265.41,60.188,48.79,30.148,0.77476
8,4,721.54,66.053,57.53,39.417,0.52942
9,1,79.539,73.121,53.881,40.589,0.78161
9,2,210.82,165.75,116.09,92.4,0.75285
9,3,264.31,59.206,49.16,32.477,0.76371
9,4,724.09,66.113,53,35.857,0.4942
9,5,87.057,87.732,58.753,66.118,0.23466
10,1,79.823,73.605,54.727,40.685,0.78153
10,2,222.36,173.91,106.71,86.92,0.77489
10,3,260.9,57.692,48.23,30.548,0.76871
10,4,725.44,64.613,54.4,37.697,0.52995
11,1,79.8,73.67,58.25,42.52,0.77543
11,2,226.35,177.7,111.54,84.49,0.76765
11,3,258.74,57.814,46.13,28.079,0.75724
11,4,718.68,66.004,60.09,43.526,0.46688
11,5,727.88,60.026,66.56,26.068,0.52671
12,1,78.517,74.285,60.733,43.545,0.75112
12,2,233.5,182.02,111.33,84.79,0.77398
12,3,256.04,58.166,47.01,27.57,0.76406
12,4,726.86,65.222,51.67,36.198,0.51903
12,5,639.94,76.79,94.33,60.77,0.47733
13,1,82.249,74.9,56.941,44.21,0.76997
13,2,237.22,185.38,110.49,90.7,0.78405
13,3,254.67,57.182,43.05,27.54,0.76329
13,4,788.69,67.118,43.95,32.656,0.40383
