1,-1,236,381,72,206,1,-1,-1,-1
1,-1,1717,461,84,211,1,-1,-1,-1
1,-1,57,11,1811,1050,1,-1,-1,-1
1,-1,329,101,58,183,1,-1,-1,-1
2,-1,237,381,68,204,1,-1,-1,-1
2,-1,1713,462,86,208,1,-1,-1,-1
2,-1,54,12,1801,1046,1,-1,-1,-1
2,-1,901,126,68,173,1,-1,-1,-1
2,-1,333,103,54,177,1,-1,-1,-1
3,-1,232,381,74,206,1,-1,-1,-1
3,-1,1710,462,91,208,1,-1,-1,-1
3,-1,65,15,1800,1032,1,-1,-1,-1
3,-1,332,105,54,174,1,-1,-1,-1
3,-1,899,125,69,177,1,-1,-1,-1
3,-1,378,410,87,232,1,-1,-1,-1
3,-1,836,135,61,170,1,-1,-1,-1
4,-1,1713,458,89,214,1,-1,-1,-1
4,-1,229,381,77,203,1,-1,-1,-1
4,-1,381,410,84,233,1,-1,-1,-1
4,-1,70,16,1803,1034,1,-1,-1,-1
4,-1,899,127,70,178,1,-1,-1,-1
4,-1,332,105,55,173,1,-1,-1,-1
4,-1,835,135,62,171,1,-1,-1,-1
5,-1,1713,457,90,212,1,-1,-1,-1
5,-1,380,411,85,228,1,-1,-1,-1
5,-1,243,368,62,145,1,-1,-1,-1
5,-1,67,20,1821,1036,1,-1,-1,-1
5,-1,229,381,70,195,1,-1,-1,-1
5,-1,897,128,73,178,1,-1,-1,-1
5,-1,331,107,53,170,1,-1,-1,-1
6,-1,1711,460,93,211,1,-1,-1,-1
6,-1,381,410,88,226,1,-1,-1,-1
6,-1,231,381,70,196,1,-1,-1,-1
6,-1,894,126,76,191,1,-1,-1,-1
6,-1,71,23,1809,1032,1,-1,-1,-1
6,-1,243,374,56,132,1,-1,-1,-1
6,-1,330,107,54,172,1,-1,-1,-1
6,-1,1105,985,83,93,1,-1,-1,-1
7,-1,237,366,64,148,1,-1,-1,-1
7,-1,1710,458,95,213,1,-1,-1,-1
7,-1,384,406,84,231,1,-1,-1,-1
7,-1,895,126,74,190,1,-1,-1,-1
7,-1,72,22,1804,1035,1,-1,-1,-1
7,-1,332,107,54,169,1,-1,-1,-1
8,-1,239,373,60,128,1,-1,-1,-1
8,-1,1713,458,88,211,1,-1,-1,-1
8,-1,382,409,88,228,1,-1,-1,-1
8,-1,899,127,70,191,1,-1,-1,-1
8,-1,63,19,1806,1035,1,-1,-1,-1
8,-1,330,106,55,174,1,-1,-1,-1
8,-1,227,385,70,182,1,-1,-1,-1
9,-1,233,365,68,149,1,-1,-1,-1
9,-1,383,407,86,230,1,-1,-1,-1
9,-1,1711,459,89,215,1,-1,-1,-1
9,-1,77,19,1784,1033,1,-1,-1,-1
9,-1,902,129,67,188,1,-1,-1,-1
9,-1,1837,208,54,127,1,-1,-1,-1
9,-1,333,105,56,173,1,-1,-1,-1
9,-1,221,384,77,182,1,-1,-1,-1
10,-1,1711,458,85,213,1,-1,-1,-1
10,-1,383,403,86,230,1,-1,-1,-1
10,-1,229,365,72,154,1,-1,-1,-1
10,-1,84,21,1770,1031,1,-1,-1,-1
10,-1,901,131,67,180,1,-1,-1,-1
10,-1,843,140,57,164,1,-1,-1,-1
10,-1,329,104,57,173,1,-1,-1,-1
11,-1,386,401,85,230,1,-1,-1,-1
11,-1,1711,455,86,214,1,-1,-1,-1
11,-1,231,365,68,155,1,-1,-1,-1
11,-1,86,20,1775,1035,1,-1,-1,-1
11,-1,899,130,70,187,1,-1,-1,-1
11,-1,329,105,60,175,1,-1,-1,-1
11,-1,1036,157,76,201,1,-1,-1,-1
11,-1,842,140,57,163,1,-1,-1,-1
12,-1,387,402,84,225,1,-1,-1,-1
12,-1,229,364,70,163,1,-1,-1,-1
12,-1,1710,455,86,214,1,-1,-1,-1
12,-1,95,23,1762,1025,1,-1,-1,-1
12,-1,901,135,67,176,1,-1,-1,-1
12,-1,327,105,59,174,1,-1,-1,-1
12,-1,1034,156,71,202,1,-1,-1,-1
12,-1,1354,583,80,210,1,-1,-1,-1
12,-1,839,140,56,164,1,-1,-1,-1
13,-1,386,401,85,224,1,-1,-1,-1
13,-1,1711,455,87,214,1,-1,-1,-1
13,-1,226,367,71,153,1,-1,-1,-1
13,-1,82,20,1781,1034,1,-1,-1,-1
13,-1,901,133,68,174,1,-1,-1,-1
13,-1,329,106,59,174,1,-1,-1,-1
13,-1,839,140,57,164,1,-1,-1,-1
14,-1,387,402,84,218,1,-1,-1,-1
14,-1,1711,456,88,214,1,-1,-1,-1
14,-1,226,364,72,156,1,-1,-1,-1
14,-1,85,22,1768,1031,1,-1,-1,-1
14,-1,324,106,65,179,1,-1,-1,-1
14,-1,903,138,64,156,1,-1,-1,-1
14,-1,844,142,55,156,1,-1,-1,-1
14,-1,1031,159,70,202,1,-1,-1,-1
15,-1,385,399,87,223,1,-1,-1,-1
15,-1,1712,458,87,208,1,-1,-1,-1
15,-1,221,362,77,159,1,-1,-1,-1
15,-1,76,24,1769,1025,1,-1,-1,-1
15,-1,1031,155,69,209,1,-1,-1,-1
15,-1,904,137,64,157,1,-1,-1,-1
15,-1,325,107,62,176,1,-1,-1,-1
15,-1,841,142,56,158,1,-1,-1,-1
16,-1,223,364,73,152,1,-1,-1,-1
16,-1,385,400,87,221,1,-1,-1,-1
16,-1,1709,458,92,210,1,-1,-1,-1
16,-1,1025,155,70,206,1,-1,-1,-1
16,-1,64,20,1786,1038,1,-1,-1,-1
16,-1,907,141,62,147,1,-1,-1,-1
17,-1,387,399,87,219,1,-1,-1,-1
17,-1,219,365,78,162,1,-1,-1,-1
17,-1,1709,459,89,209,1,-1,-1,-1
17,-1,1026,153,68,206,1,-1,-1,-1
17,-1,70,21,1783,1032,1,-1,-1,-1
17,-1,834,158,58,161,1,-1,-1,-1
18,-1,218,362,75,171,1,-1,-1,-1
18,-1,388,399,83,218,1,-1,-1,-1
18,-1,1709,459,89,211,1,-1,-1,-1
18,-1,1021,154,71,208,1,-1,-1,-1
18,-1,72,20,1773,1032,1,-1,-1,-1
18,-1,835,158,59,162,1,-1,-1,-1
18,-1,906,141,61,151,1,-1,-1,-1
19,-1,219,364,70,160,1,-1,-1,-1
19,-1,388,400,84,220,1,-1,-1,-1
19,-1,1710,458,86,213,1,-1,-1,-1
19,-1,1019,151,72,217,1,-1,-1,-1
19,-1,70,21,1786,1032,1,-1,-1,-1
