1,1,421.14,206.78,85.74,42.87,0.58682
1,2,241,257,160,80,0.55898
1,3,609,153,64,48,0.50841
1,4,403.88,195.94,129.96,64.98,0.33937
1,5,206.78,223.93,171.48,85.74,0.25775
1,6,503.31,207.83,78.79,59.1,0.1931
1,7,158.59,355.57,315.17,185.43,0.17277
1,8,182.02,249.9,226.27,113.14,0.15141
1,9,52.984,260.92,415.88,280.08,0.070873
1,10,589.31,148.08,90.51,67.88,0.061852
1,11,386.96,184.79,183.79,91.9,0.058616
1,12,481.85,104.97,103.97,77.97,0.035357
1,13,74.517,138.84,91.893,45.95,0.024902
1,14,705,105,64,48,0.013936
2,1,609,153,64,48,0.62563
2,2,225,257,160,80,0.61175
2,3,414.66,207.83,78.8,59.1,0.55697
2,4,403.88,195.94,129.96,64.98,0.31622
2,5,223.86,363.15,222.86,167.14,0.22091
2,6,506.43,212.36,73.51,55.14,0.21836
2,7,189.63,223.93,171.49,85.74,0.18711
2,8,136.76,317.78,362.04,223.22,0.14938
2,9,182.02,249.9,226.27,113.14,0.13242
2,10,593,169,64,48,0.12927
2,11,386.96,184.79,183.79,91.9,0.10298
2,12,589.31,148.08,90.51,67.88,0.036599
2,13,74.517,138.84,91.893,45.95,0.021918
2,14,705,105,64,48,0.018263
2,15,10.19,359.39,91.9,45.95,0.014063
2,16,481.85,104.97,103.97,77.97,0.01095
2,17,381.02,64.336,84.45,63.334,0.00844
2,18,265,121,64,48,0.00098091
3,1,209,257,160,80,0.60449
3,2,414.53,203.17,73.52,55.14,0.59484
3,3,601,153,64,48,0.58635
3,4,396.98,215.96,113.14,56.57,0.34817
3,5,178.28,276.78,196.99,98.49,0.2286
3,6,497.24,212.36,73.51,55.14,0.19779
3,7,234.93,338.9,207.94,155.95,0.1826
3,8,378.26,189.63,171.49,85.74,0.17317
3,9,241,225,160,80,0.12982
3,10,136.76,317.78,362.04,223.22,0.11041
3,11,617,137,64,48,0.076805
3,12,585,169,64,48,0.060698
3,13,589.31,148.08,90.51,67.88,0.04368
3,14,170.76,219.26,242.51,121.26,0.022378
3,15,73,353,80,40,0.019995
3,16,69.594,9.5742,68.596,51.445,0.0050662
3,17,14.929,154.22,111.43,83.57,0.0045076
3,18,481.85,104.97,103.97,77.97,0.003516
3,19,494.85,208.94,103.97,77.97,0.0028064
4,1,209.93,265.65,139.29,69.64,0.62676
4,2,601,153,64,48,0.59349
4,3,396.98,204.65,90.51,67.88,0.58752
4,4,184.79,276.69,183.79,91.89,0.39201
4,5,483.61,217.68,78.79,59.1,0.24371
4,6,191.01,233.23,211.12,105.56,0.22874
4,7,385,193,160,80,0.18912
4,8,267.77,340.52,194.01,145.51,0.17772
4,9,585,169,64,48,0.11259
4,10,616.7,138.84,73.52,55.14,0.051836
4,11,595.16,146.51,97.01,72.75,0.045033
4,12,104.97,312.9,415.87,228.1,0.040671
4,13,481.85,104.97,103.97,77.97,0.013472
4,14,609,81,56,56,0.010493
5,1,193,273,160,80,0.63443
5,2,391.57,212.12,84.45,63.34,0.59749
5,3,601,153,64,48,0.51599
5,4,376.9,195.01,121.26,60.63,0.29439
5,5,169.9,233.23,211.12,105.56,0.23255
5,6,158.59,296.47,196.98,98.5,0.23219
5,7,369,209,160,80,0.22658
5,8,295.16,317.78,181.02,135.77,0.21845
5,9,585,169,64,48,0.14553
5,10,589.31,148.08,90.51,67.88,0.10896
5,11,489,217,80,40,0.087067
5,12,401,177,160,80,0.084237
5,13,275.37,309.67,274.38,205.78,0.040902
5,14,481.85,104.97,103.97,77.97,0.03221
5,15,74.517,138.84,91.893,45.95,0.028557
5,16,463.78,210,119.43,89.57,0.025132
5,17,112.43,251.72,278.58,139.29,0.020321
5,18,70.644,154.22,111.43,83.57,0.0058147
5,19,17,361,80,40,0.0056364
6,1,195.07,269.71,149.29,74.65,0.58412
6,2,391.57,212.12,84.45,63.34,0.5841
6,3,593,161,64,48,0.58383
6,4,148.78,254.35,211.13,105.56,0.33512
6,5,317.78,317.78,181.02,135.77,0.24075
6,6,364.89,195.94,129.96,64.98,0.23186
6,7,395.41,189.63,171.49,85.74,0.16628
6,8,598.32,138.84,73.52,55.14,0.12443
6,9,257,209,160,80,0.094797
6,10,146.51,292.02,242.51,121.25,0.065107
6,11,307.43,251.72,222.86,167.14,0.064986
6,12,583.04,146.51,97,72.75,0.039569
6,13,182.02,204.65,226.27,113.13,0.0066756
6,14,69.594,9.5742,68.596,51.445,0.00609
6,15,1,272.53,203.65,113.14,0.0040097
7,1,593,161,64,48,0.65036
7,2,381.02,212.12,84.45,63.34,0.64217
7,3,177,273,160,80,0.62948
7,4,355.57,316.17,157.59,118.19,0.28676
7,5,136.76,272.53,226.28,113.14,0.2608
7,6,353,209,160,80,0.23502
7,7,589.31,148.08,90.51,67.88,0.15687
7,8,307.43,279.58,222.86,167.14,0.14979
7,9,473.76,217.68,78.79,59.1,0.11488
7,10,241.08,206.78,171.48,85.74,0.11421
7,11,363.15,223.86,222.86,167.15,0.079391
7,12,378.26,172.48,171.49,85.75,0.062297
7,13,465,145,64,48,0.01584
7,14,95.316,498.3,68.594,42.7,0.009188
7,15,1,260.92,207.94,129.96,0.0073253
7,16,172.48,223.93,171.49,85.74,0.0029716
7,17,127.67,212.12,168.9,126.67,0.0025349
8,1,585,161,64,48,0.71949
8,2,161,273,160,80,0.63355
8,3,381.02,212.12,84.45,63.34,0.58872
8,4,363.04,295.16,181.02,135.76,0.33494
8,5,136.76,272.53,226.28,113.14,0.28586
8,6,359.28,210,149.29,74.64,0.23146
8,7,601,145,64,48,0.17288
8,8,363.15,223.86,222.86,167.15,0.16366
8,9,257,209,160,80,0.1336
8,10,583.04,146.51,97,72.75,0.12538
8,11,321,289,256,192,0.022702
8,12,1,272.53,203.65,113.14,0.019665
8,13,74.517,138.84,91.893,45.95,0.015628
8,14,378.26,172.48,171.49,85.75,0.014936
8,15,178.28,197.98,196.99,98.49,0.0111
8,16,481.85,104.97,103.97,77.97,0.0053304
8,17,98.006,158.63,97.004,72.76,0.0033185
9,1,585,161,64,48,0.74797
9,2,138.19,275.37,171.48,85.75,0.63584
9,3,375.27,217.68,78.79,59.1,0.59649
9,4,394.97,296.47,157.58,118.19,0.40171
9,5,359.28,210,119.43,89.57,0.2677
9,6,127.67,296.57,211.12,105.56,0.22
9,7,364.89,234.93,207.94,155.95,0.17123
9,8,581.58,138.23,84.45,63.34,0.14639
9,9,571.03,169.9,84.45,63.33,0.13104
9,10,350.2,184.79,183.8,91.9,0.11752
9,11,257,209,160,80,0.1058
9,12,106.56,233.23,211.12,105.56,0.10552
9,13,364.89,312.9,207.94,155.96,0.060617
9,14,140.29,251.72,278.57,139.29,0.022687
9,15,481.85,104.97,103.97,77.97,0.017449
9,16,85.88,158.63,97.01,72.76,0.012264
9,17,1,275.37,342.97,171.49,0.0081576
9,18,95.316,498.3,68.594,42.7,0.0013326
10,1,577,161,64,48,0.68229
10,2,145,289,160,80,0.60902
10,3,359.91,222.68,84.44,63.33,0.5427
10,4,405.34,295.07,147.04,110.27,0.3694
10,5,98.006,267.77,242.51,121.25,0.28017
10,6,335.29,209.93,139.29,69.65,0.25318
10,7,578,159.39,90.51,67.88,0.21223
10,8,389.02,219.26,194.02,145.51,0.18147
10,9,241,209,160,80,0.1207
10,10,391.01,279.58,222.86,167.14,0.093879
10,11,1,289,320,160,0.064757
10,12,350.2,184.79,183.8,91.9,0.051661
10,13,309.67,206.78,274.37,205.78,0.032308
10,14,481.85,104.97,103.97,77.97,0.010872
10,15,145,209,160,80,0.0094713
10,16,74.517,138.84,91.893,45.95,0.0087044
10,17,98.006,158.63,97.004,72.76,0.0028653
11,1,577,161,64,48,0.6997
11,2,129,289,160,80,0.59291
11,3,359.39,221.55,73.52,55.14,0.53187
11,4,414.66,276.78,157.59,118.19,0.38009
11,5,351.89,221.93,103.97,77.98,0.34599
11,6,68.882,272.53,226.28,113.14,0.29643
11,7,343.97,206.78,171.48,85.74,0.17896
11,8,555.37,159.39,90.51,67.88,0.17799
11,9,390.88,208.94,207.94,155.95,0.1303
11,10,389.14,269.71,238.86,179.15,0.099493
11,11,241,209,160,80,0.098524
11,12,1,289,320,160,0.057554
11,13,145,209,160,80,0.0083313
