1,1,260.92,260.92,90.97,90.97,0.57658
1,2,353,177,56,56,0.54245
1,3,689,273,112,112,0.54034
1,4,679.82,272.53,158.39,158.39,0.42502
1,5,309.67,361.12,120.04,120.03,0.39304
1,6,239.93,239.93,128.65,128.65,0.37481
1,7,521,113,56,56,0.33524
1,8,584.04,146.76,60.02,60.02,0.33414
1,9,425,161,56,56,0.31815
1,10,292.02,364.77,169.76,169.76,0.27235
1,11,340.41,159.39,79.2,79.2,0.2458
1,12,529,137,56,56,0.14553
1,13,631.54,219.26,169.76,169.76,0.14227
1,14,641,257,224,224,0.12982
1,15,521.43,102.82,79.2,79.2,0.1257
1,16,182.94,208.94,181.95,181.94,0.09322
1,17,572.25,119.19,68.95,68.94,0.078674
1,18,385,105,56,56,0.067962
1,19,249.12,102.09,64.33,64.32,0.064926
1,20,432.91,138.84,64.33,64.33,0.030196
1,21,394.97,158.59,68.94,68.94,0.023415
1,22,699.41,184.79,257.31,257.31,0.021502
1,23,23.627,114.14,181.02,135.76,0.016141
1,24,589.13,1,371.87,514.62,0.015645
1,25,18.148,498.3,85.742,42.7,0.0085092
2,1,251.72,265.65,97.5,97.5,0.62222
2,2,686.94,275.37,120.03,120.04,0.56448
2,3,353,177,56,56,0.49913
2,4,309.67,378.26,120.04,120.04,0.38832
2,5,237.38,237.38,137.89,137.89,0.37669
2,6,417,169,56,56,0.34841
2,7,585,153,56,56,0.33094
2,8,521,113,56,56,0.29159
2,9,650.8,260.92,181.95,181.95,0.2716
2,10,329.1,170.71,79.19,79.19,0.23479
2,11,286.91,364.89,181.95,176.11,0.21338
2,12,425,145,56,56,0.18415
2,13,529,137,56,56,0.14039
2,14,170.76,219.26,169.76,169.76,0.091283
2,15,419.61,148.08,79.19,79.19,0.085337
2,16,571.03,127.67,73.89,73.9,0.08205
2,17,239.93,111.28,64.33,64.32,0.078684
2,18,349.35,138.23,73.89,73.89,0.069397
2,19,386.84,103.89,60.02,60.02,0.065291
2,20,521.43,102.82,79.2,79.2,0.029742
2,21,254.35,74.892,73.89,73.888,0.022788
2,22,23.627,114.14,181.02,135.76,0.020157
2,23,223.86,168.15,195,195,0.017456
2,24,18.148,309.67,137.19,102.89,0.014557
2,25,28.569,497.24,91.891,43.76,0.0082678
2,26,676.79,156.95,284.21,363.89,0.0069808
3,1,241,257,112,112,0.61203
3,2,689,273,112,112,0.59546
3,3,345,185,56,56,0.57383
3,4,657.2,249.9,158.39,158.39,0.40686
3,5,417,169,56,56,0.36892
3,6,296.47,375.27,137.89,137.89,0.3603
3,7,521,113,56,56,0.35858
3,8,585,153,56,56,0.30993
3,9,338.79,159.34,73.9,73.89,0.28642
3,10,424.51,148.74,68.95,68.94,0.16659
3,11,257.08,217.68,137.89,137.89,0.15005
3,12,182.02,227.27,158.39,158.4,0.14598
3,13,223.86,363.15,195,177.85,0.13012
3,14,529,137,56,56,0.12617
3,15,571.03,127.67,73.89,73.9,0.087949
3,16,385,105,56,56,0.080006
