1,1,589.13,157.22,64.33,64.33,0.40564
1,2,836.73,140.29,124.27,195,0.2741
1,3,617,97,56,56,0.26161
1,4,545,73,56,56,0.23832
1,5,559.83,143.96,90.97,90.97,0.1906
1,6,770.33,91.51,190.67,316.78,0.13317
1,7,577,113,112,112,0.12752
1,8,521.43,57.569,79.2,79.191,0.10709
1,9,591.95,79.793,78.79,59.097,0.07184
1,10,165.21,135.36,119.43,89.57,0.062781
1,11,623.81,85.449,84.45,63.331,0.055783
1,12,510.28,49.503,169.76,169.76,0.04073
1,13,97,297,80,40,0.019029
1,14,589.13,148.03,183.8,91.9,0.014697
1,15,9.5742,326.82,68.594,51.44,0.0061833
2,1,589.13,148.03,64.33,64.33,0.44514
2,2,618.34,95.316,60.02,60.024,0.2957
2,3,545,73,56,56,0.27408
2,4,833,129,128,224,0.26312
2,5,558.15,126.36,97.5,97.5,0.19799
2,6,770.33,91.51,190.67,316.78,0.12727
2,7,521.43,57.569,79.2,79.191,0.068419
2,8,566.9,86.742,120.04,120.04,0.036575
2,9,510.28,1,169.76,169.76,0.026926
2,10,165.21,135.36,119.43,89.57,0.012513
3,1,592.62,146.76,60.02,60.02,0.38694
3,2,617,89,56,56,0.30939
3,3,837,120.43,124,209,0.27755
3,4,545,65,56,56,0.2576
3,5,572.83,143.96,90.97,90.97,0.14651
3,6,770.33,91.51,190.67,316.78,0.13891
3,7,585.82,104.97,90.97,90.97,0.09806
3,8,623.25,80.196,90.51,67.884,0.090216
3,9,521.43,57.569,79.2,79.191,0.081382
3,10,510.28,1,169.76,169.76,0.046373
3,11,168.15,140.29,111.43,83.57,0.0087408
3,12,507.69,1,453.31,540,0.00090386
4,1,582.1,138.89,68.94,68.94,0.36957
4,2,617,89,56,56,0.29834
4,3,833,129,128,224,0.2762
4,4,545,65,56,56,0.22391
4,5,770.33,91.51,190.67,316.78,0.12583
4,6,558.15,126.36,97.5,97.5,0.095488
4,7,635.08,83.706,73.52,55.134,0.087331
4,8,510.28,1,169.76,169.76,0.042692
4,9,169.95,143.96,103.97,77.97,0.022187
4,10,680.04,1,84.88,60.629,0.021386
4,11,1,223.86,55.715,97.5,0.0063544
5,1,584.04,146.76,60.02,60.02,0.41698
5,2,617,89,56,56,0.32918
5,3,836.73,140.29,124.27,195,0.27836
5,4,545,73,56,56,0.23167
5,5,559.83,117.96,90.97,90.98,0.14153
5,6,770.33,91.51,190.67,316.78,0.13578
5,7,623.25,80.196,90.51,67.884,0.062669
5,8,165.21,135.36,119.43,89.57,0.040992
5,9,510.28,1,169.76,169.76,0.0304
5,10,586.01,140.29,97.5,97.5,0.0041682
5,11,708.6,1,64.33,64.327,0.0037573
6,1,584.04,146.76,60.02,60.02,0.39435
6,2,617,89,56,56,0.3035
6,3,836.73,140.29,124.27,195,0.26462
6,4,545,73,56,56,0.24981
6,5,770.33,91.51,190.67,316.78,0.13955
6,6,589.31,114.14,79.2,79.19,0.1182
6,7,559.83,130.96,90.97,90.97,0.11622
6,8,623.25,80.196,90.51,67.884,0.066358
6,9,577,97,112,112,0.052472
6,10,165.21,135.36,119.43,89.57,0.041972
6,11,510.28,1,169.76,169.76,0.027794
6,12,145,257,80,40,0.0089527
6,13,486.03,1,474.97,540,0.0029905
7,1,593,145,56,56,0.42264
7,2,617,89,56,56,0.30091
7,3,836.73,140.29,124.27,195,0.27681
7,4,578,148.08,79.2,79.19,0.22397
7,5,545,73,56,56,0.21731
7,6,589.31,114.14,79.2,79.19,0.14725
7,7,770.33,91.51,190.67,316.78,0.14691
7,8,553.36,105.5,104.5,104.5,0.056791
7,9,165.21,135.36,119.43,89.57,0.024482
7,10,518.25,53.78,73.89,73.89,0.0218
7,11,708.6,1,64.33,64.327,0.013423
7,12,510.28,1,169.76,169.76,0.012748
7,13,507.69,1,453.31,540,0.0030374
8,1,584.04,138.19,60.02,60.02,0.40711
8,2,617,89,56,56,0.28113
8,3,833,129,128,224,0.26147
8,4,545,65,56,56,0.21564
8,5,578,148.08,79.2,79.19,0.18447
8,6,770.33,91.51,190.67,316.78,0.14959
8,7,589.31,114.14,79.2,79.19,0.14186
8,8,582.1,79.793,78.79,59.097,0.052629
8,9,635.49,275.37,60.02,60.02,0.029792
8,10,165.21,135.36,119.43,89.57,0.029213
8,11,138.84,258.31,91.9,45.95,0.027202
8,12,534,74.517,128.65,128.65,0.021524
8,13,486.03,1,474.97,540,0.01157
9,1,584.04,138.19,60.02,60.02,0.43804
9,2,545,65,56,56,0.29328
9,3,836.73,140.29,124.27,195,0.26736
9,4,609.77,86.742,60.02,60.018,0.25675
9,5,589.31,114.14,79.2,79.19,0.1388
9,6,770.33,91.51,190.67,316.78,0.12491
9,7,578,148.08,79.2,79.19,0.11474
9,8,553.36,105.5,104.5,104.5,0.073073
9,9,818.87,1,64.33,55.138,0.018123
9,10,623.25,80.196,90.51,67.884,0.01734
9,11,521.43,57.569,79.2,79.191,0.016713
9,12,532.85,1,137.89,137.89,0.0056288
10,1,585,137,56,56,0.43136
10,2,609,89,56,56,0.27852
10,3,833,129,128,224,0.26078
10,4,545,65,56,56,0.25161
10,5,570.91,122.26,84.88,84.88,0.17225
10,6,770.33,91.51,190.67,316.78,0.1399
10,7,619.41,73.754,97.01,72.756,0.04256
10,8,532.6,86.742,120.04,120.04,0.040059
10,9,145,313,80,40,0.0089278
10,10,521.43,46.255,79.2,79.195,0.0039762
11,1,584.04,129.61,60.02,60.02,0.41883
11,2,833,129,128,224,0.27186
11,3,545,65,56,56,0.22326
11,4,609,81,56,56,0.19504
11,5,770.33,91.51,190.67,316.78,0.15678
11,6,589.31,102.82,79.2,79.2,0.099568
11,7,570.91,134.38,84.88,84.88,0.096624
11,8,613.25,85.449,84.45,63.331,0.053958
11,9,241.08,249.65,68.59,51.45,0.040552
11,10,532.6,86.742,120.04,120.04,0.0258
11,11,521.43,1,158.39,158.39,0.015759
12,1,584.04,129.61,60.02,60.02,0.39007
12,2,836.73,140.29,124.27,195,0.26625
12,3,537,65,56,56,0.21295
12,4,609,81,56,56,0.20802
12,5,770.33,91.51,190.67,316.78,0.13015
12,6,592.14,106.56,73.89,73.89,0.10245
12,7,558.78,122.26,84.88,84.88,0.085455
12,8,165.21,135.36,119.43,89.57,0.050744
12,9,532.6,69.594,120.04,120.04,0.0271
12,10,611.94,80.196,90.51,67.884,0.025538
12,11,867.73,493.46,93.27,47.54,0.0063902
13,1,584.04,129.61,60.02,60.02,0.46629
13,2,836.73,140.29,124.27,195,0.26941
13,3,609,89,56,56,0.23995
13,4,537,65,56,56,0.20764
13,5,770.33,91.51,190.67,316.78,0.14738
13,6,583.04,98.006,84.88,84.884,0.11931
13,7,570.91,134.38,84.88,84.88,0.10262
13,8,837,478.71,124,62.29,0.047334
13,9,532.6,69.594,120.04,120.04,0.046769
13,10,611.94,80.196,90.51,67.884,0.036024
13,11,532.85,1,137.89,137.89,0.018157
13,12,165.21,135.36,119.43,89.57,0.0047905
14,1,585,129,56,56,0.43011
14,2,836.73,140.29,124.27,195,0.2748
14,3,609,81,56,56,0.24034
14,4,537,65,56,56,0.2054
14,5,581.58,138.23,73.9,73.89,0.1672
14,6,770.33,91.51,190.67,316.78,0.12725
14,7,589.31,91.51,79.2,79.2,0.10846
14,8,809.68,460.48,151.32,80.52,0.097931
14,9,558.78,110.13,84.88,84.88,0.068968
14,10,623.25,80.196,90.51,67.884,0.049785
14,11,532.6,69.594,120.04,120.04,0.033804
14,12,185,281,80,40,0.024698
14,13,521.43,1,158.39,158.39,0.0087784
14,14,507.69,1,453.31,540,0.0013722
15,1,584.04,129.61,60.02,60.02,0.39369
15,2,836.73,140.29,124.27,195,0.28652
15,3,537,65,56,56,0.21919
15,4,609,81,56,56,0.19624
15,5,770.33,91.51,190.67,316.78,0.15067
15,6,592.14,106.56,73.89,73.89,0.13196
15,7,801.3,437.53,159.7,103.47,0.12838
15,8,559.83,117.96,90.97,90.98,0.058682
15,9,532.6,69.594,120.04,120.04,0.052604
15,10,611.94,80.196,90.51,67.884,0.017603
15,11,552.55,1,408.45,540,0.0065244
15,12,168.15,140.29,111.43,83.57,8.1559e-05
16,1,584.04,129.61,60.02,60.02,0.45489
16,2,836.73,140.29,124.27,195,0.28487
16,3,609,81,56,56,0.22701
16,4,545,65,56,56,0.2137
16,5,591.95,99.492,68.94,68.948,0.15376
16,6,770.33,91.51,190.67,316.78,0.13482
16,7,806.75,416.87,154.25,124.13,0.1191
16,8,558.78,110.13,84.88,84.88,0.060585
16,9,611.94,80.196,90.51,67.884,0.028335
16,10,168.15,140.29,111.43,83.57,0.025889
16,11,507.69,53.78,84.45,63.34,0.021155
16,12,249,249,56,56,0.018089
16,13,532.6,69.594,120.04,120.04,0.012227
16,14,521.43,1,158.39,158.39,0.007971
16,15,507.69,1,453.31,540,0.0041213
17,1,584.04,121.04,60.02,60.02,0.38392
17,2,836.73,140.29,124.27,195,0.27494
17,3,609,81,56,56,0.22605
17,4,801.3,389.02,159.7,151.98,0.19136
17,5,537,65,56,56,0.1835
17,6,770.33,91.51,190.67,316.78,0.14125
17,7,592.14,96.005,73.89,73.895,0.097548
17,8,558.78,110.13,84.88,84.88,0.065429
17,9,165.21,135.36,119.43,89.57,0.036781
17,10,611.94,80.196,90.51,67.884,0.020639
17,11,552.55,1,408.45,540,0.014197
18,1,585,121,56,56,0.39323
18,2,836.73,140.29,124.27,195,0.28351
18,3,780.76,390.88,180.24,150.12,0.26632
18,4,609,81,56,56,0.21651
18,5,537,65,56,56,0.18635
18,6,770.33,91.51,190.67,316.78,0.15684
18,7,592.14,96.005,73.89,73.895,0.12448
18,8,578,125.45,79.2,79.2,0.077118
18,9,146.76,258.23,85.74,42.87,0.023474
18,10,521.43,1,158.39,158.39,0.022721
18,11,552.55,1,408.45,540,0.014528
18,12,169.95,143.96,103.97,77.97,0.0055691
19,1,585,121,56,56,0.4014
19,2,780.76,390.88,180.24,150.12,0.31163
19,3,836.73,140.29,124.27,195,0.29791
19,4,537,65,56,56,0.19744
19,5,601,81,56,56,0.16347
19,6,591.95,99.492,68.94,68.948,0.13694
19,7,770.33,91.51,190.67,316.78,0.13064
19,8,582.1,138.89,68.94,68.94,0.078718
19,9,558.78,98.006,84.88,84.884,0.043622
19,10,146.76,258.23,85.74,42.87,0.033395
19,11,679.82,272.53,281.18,268.47,0.032932
19,12,9,329,64,48,0.032262
19,13,552.55,1,408.45,540,0.021764
20,1,780.76,364.89,180.24,176.11,0.41994
20,2,585,121,56,56,0.37772
20,3,836.73,140.29,124.27,195,0.29441
20,4,537,65,56,56,0.21178
20,5,591.95,99.492,68.94,68.948,0.15885
20,6,770.33,91.51,190.67,316.78,0.12749
20,7,578,125.45,79.2,79.2,0.11068
20,8,676.59,296.57,284.41,244.43,0.093026
20,9,601.19,69.594,60.02,60.016,0.082856
20,10,507.69,1,453.31,540,0.041126
20,11,9,329,64,48,0.011098
21,1,777.05,364.77,169.76,169.76,0.40945
21,2,585,121,56,56,0.35836
21,3,836.73,140.29,124.27,195,0.27303
21,4,537,65,56,56,0.18118
21,5,591.95,99.492,68.94,68.948,0.12478
21,6,679.82,272.53,281.18,268.47,0.12022
21,7,770.33,91.51,190.67,316.78,0.11815
21,8,558.78,98.006,84.88,84.884,0.058178
21,9,507.69,1,453.31,540,0.056938
22,1,777.05,364.77,169.76,169.76,0.51414
22,2,585,121,56,56,0.39876
22,3,836.73,140.29,124.27,195,0.2738
22,4,721.23,275.37,239.77,240.08,0.21875
22,5,537,65,56,56,0.18387
22,6,591.95,99.492,68.94,68.948,0.15762
22,7,770.33,91.51,190.67,316.78,0.11493
22,8,609,73,56,56,0.075604
22,9,507.69,1,453.31,540,0.050121
23,1,753.16,335.29,195,195,0.53303
23,2,585,121,56,56,0.4066
23,3,833,129,128,224,0.27202
23,4,676.59,254.35,284.41,286.65,0.2663
23,5,537,65,56,56,0.21392
23,6,601,73,56,56,0.17745
23,7,591.95,99.492,68.94,68.948,0.16932
23,8,780.76,65.98,103.97,77.98,0.15675
23,9,761.04,85.449,199.96,295.57,0.10078
23,10,552.55,1,408.45,540,0.053186
23,11,9,329,64,48,0.0010378
24,1,753.16,335.29,195,195,0.55246
24,2,585,121,56,56,0.40594
24,3,676.59,254.35,284.41,286.65,0.30517
24,4,836.73,140.29,124.27,195,0.27356
24,5,537,65,56,56,0.18945
24,6,601,73,56,56,0.14938
24,7,589.13,92.896,64.33,64.324,0.12844
24,8,780.76,65.98,103.97,77.98,0.095815
24,9,761.04,85.449,199.96,295.57,0.08173
24,10,552.55,1,408.45,540,0.079459
24,11,9,329,64,48,0.014478
25,1,752.8,316.27,169.76,169.76,0.54224
25,2,699.41,295.07,257.31,245.93,0.34212
25,3,585,121,56,56,0.3361
25,4,836.73,140.29,124.27,195,0.27095
25,5,592.62,95.316,60.02,60.024,0.16026
25,6,537,57,56,56,0.1514
25,7,770.33,136.76,190.67,316.79,0.13959
25,8,780.76,65.98,103.97,77.98,0.1186
25,9,624.81,156.95,336.19,363.89,0.084698
25,10,558.78,98.006,84.88,84.884,0.020347
25,11,507.69,1,453.31,540,0.011279
26,1,761.04,317.68,147.78,147.79,0.56136
26,2,717.57,269.71,209,209,0.3942
26,3,585,113,56,56,0.37644
26,4,836.73,140.29,124.27,195,0.27511
26,5,634.57,227.27,316.78,313.73,0.1808
26,6,537,57,56,56,0.14584
26,7,618.34,1,342.66,480.15,0.099209
26,8,559.83,65.98,90.97,90.97,0.041276
26,9,532.85,1,137.89,137.89,0.0098105
26,10,578,114.14,79.2,79.19,0.0093467
27,1,749.54,316.17,137.88,137.89,0.57821
27,2,717.57,269.71,209,209,0.41308
27,3,585,113,56,56,0.39286
27,4,836.73,140.29,124.27,195,0.25937
27,5,537,57,56,56,0.17841
27,6,679.82,227.27,281.18,313.73,0.17529
27,7,589.13,1,371.87,514.62,0.14125
27,8,507.69,43.224,147.79,147.79,0.0089624
28,1,739.92,296.57,147.79,147.78,0.59871
28,2,717.57,269.71,209,209,0.40959
28,3,585,113,56,56,0.38827
28,4,836.73,140.29,124.27,195,0.26164
28,5,537,57,56,56,0.19612
28,6,770.33,136.76,190.67,316.79,0.15664
28,7,631.35,158.59,275.77,275.77,0.14145
28,8,589.13,1,371.87,514.62,0.13638
29,1,739.92,296.57,147.79,147.78,0.57556
29,2,717.57,269.71,209,209,0.38414
29,3,585,113,56,56,0.34673
29,4,836.73,140.29,124.27,195,0.26633
29,5,634.36,169.9,295.57,295.57,0.17793
29,6,537,57,56,56,0.1357
29,7,589.13,83.706,64.33,64.324,0.11973
29,8,589.13,1,371.87,514.62,0.10715
29,9,138.84,258.31,73.52,55.14,0.005784
30,1,739.92,296.57,147.79,147.78,0.54849
30,2,584.04,112.46,60.02,60.02,0.34148
30,3,687.71,269.71,209,209,0.33164
30,4,836.73,140.29,124.27,195,0.25355
30,5,631.35,158.59,275.77,275.77,0.17936
30,6,537,57,56,56,0.17483
30,7,589.13,83.706,64.33,64.324,0.14408
30,8,589.13,1,371.87,514.62,0.097089
30,9,9,329,64,48,0.0080488
31,1,729.84,276.78,137.89,137.88,0.60974
31,2,697.44,251.72,195,195,0.41557
31,3,584.04,112.46,60.02,60.02,0.32728
31,4,836.73,140.29,124.27,195,0.25723
