1,1,382.93,1.0,38.34,23.467
1,2,481.07,14.933,41.53,41.534
1,3,552.53,8.5333,46.87,25.5337
1,4,385.07,148.27,88.46,93.8
1,5,531.2,129.07,71.4,88.46
1,6,822.4,37.333,73.53,52.2
1,7,826.67,1.0,56.46,22.4
2,1,380.59,1.0,38.76,25.6
2,2,480.43,17.707,41.53,41.32
2,3,552.75,7.8933,45.37,27.4537
2,4,380.16,153.17,88.25,97.86
2,5,530.56,136.32,72.47,88.68
2,6,819.41,34.773,71.19,50.92
2,7,825.39,1.0,55.18,20.48
3,1,378.24,1.0,39.19,27.733
3,2,479.79,20.48,41.53,41.107
3,3,552.96,7.2533,43.88,29.3737
3,4,375.25,158.08,88.04,101.91
3,5,529.92,143.57,73.53,88.9
3,6,816.43,32.213,68.84,49.64
3,7,824.11,1.0,53.9,18.56
4,1,375.89,1.0,39.62,29.867
4,2,479.15,23.253,41.53,40.894
4,3,553.17,6.6133,42.39,31.2937
4,4,370.35,162.99,87.82,105.96
4,5,529.28,150.83,74.6,89.1
4,6,813.44,29.653,66.49,48.36
4,7,822.83,1.0,52.62,16.64
5,1,373.55,1.0,40.04,32.0
5,2,478.51,26.027,41.53,40.68
5,3,553.39,1.0,40.89,38.187
5,4,365.44,167.89,87.61,110.02
5,5,528.64,158.08,75.67,89.32
5,6,810.45,27.093,64.15,47.08
5,7,821.55,1.0,51.34,14.72
6,1,371.2,1.0,40.47,34.133
6,2,477.87,28.8,41.53,40.467
6,3,553.6,1.0,39.4,39.467
6,4,360.53,172.8,87.4,114.07
6,5,528.0,165.33,76.73,89.54
6,6,807.47,24.533,61.8,45.8
6,7,820.27,1.0,50.06,12.8
6,8,948.27,180.27,9.53,53.26
7,1,369.92,1.0,40.04,36.053
7,2,476.8,30.293,41.96,41.32
7,3,553.6,6.4,40.25,35.347
7,4,354.35,180.48,92.3,118.97
7,5,527.57,170.45,77.8,94.44
7,6,805.76,21.973,59.45,45.16
7,8,938.88,170.88,22.12,58.6
8,1,368.64,6.6133,39.61,32.3597
8,2,475.73,31.787,42.39,42.173
8,3,553.6,7.4667,41.11,35.5603
8,4,348.16,188.16,97.21,123.88
8,5,527.15,175.57,78.86,99.35
8,6,804.05,19.413,57.11,44.52
8,8,929.49,161.49,31.51,63.94
