3,1,1355.64,431.52,198.96,348.32
3,2,632.42,462.95,71.35,164.19
3,3,741.17,468.78,47.19,106.44
3,4,426.71,469.40,91.00,160.40
3,5,1067.79,457.46,30.34,66.12
3,6,421.84,455.17,144.26,264.57
3,7,759.87,466.26,36.77,62.31
3,8,1265.38,434.93,48.04,110.28
3,9,980.11,461.47,33.70,62.56
3,12,1858.61,438.92,44.34,138.31
3,13,864.13,471.23,33.48,54.34
3,14,1843.24,461.45,63.33,180.33
3,15,1528.14,443.88,57.06,103.91
3,16,517.43,464.67,65.09,171.09
4,1,1351.25,426.64,201.96,354.33
4,2,628.52,461.82,74.63,172.43
4,3,740.37,469.02,46.90,105.95
4,4,425.32,469.44,90.97,160.63
4,5,1067.39,456.25,31.70,69.34
4,6,422.72,454.65,144.77,265.23
4,7,761.75,465.28,36.56,62.18
4,8,1263.86,431.76,49.07,112.41
4,9,979.74,461.80,33.43,62.30
4,12,1859.40,439.96,44.85,139.60
4,13,863.24,469.43,35.03,57.25
4,14,1842.18,457.96,65.00,185.58
4,15,1529.01,445.48,56.46,102.81
4,16,515.74,465.34,66.11,173.48
4,17,1664.08,460.78,53.16,131.48
4,18,1450.77,426.44,159.61,343.24
5,1,1353.16,424.46,202.11,356.82
5,2,631.89,463.64,71.64,166.16
5,3,739.40,469.82,46.76,105.84
5,4,425.15,470.86,89.71,158.53
5,5,1067.83,455.87,31.78,69.65
5,6,422.96,455.14,145.02,265.54
5,7,761.59,465.70,35.06,59.91
5,8,1263.94,430.05,49.69,113.81
5,9,980.18,463.40,32.10,59.96
5,12,1861.09,443.19,42.77,132.49
5,13,862.15,469.57,34.94,57.47
5,14,1842.12,456.85,65.67,187.98
5,16,516.67,466.92,66.42,174.22
5,17,1663.14,459.49,54.35,134.88
5,18,1449.41,427.48,159.41,343.79
5,20,664.87,464.51,35.41,62.95
6,1,1361.87,425.32,201.07,358.15
6,2,632.40,462.02,69.78,162.56
6,3,737.29,468.64,47.44,107.98
6,4,425.16,471.27,89.26,157.87
6,5,1066.61,454.37,33.18,73.16
6,6,425.12,452.39,146.65,268.57
6,7,760.57,465.87,35.65,61.31
6,8,1266.20,428.13,49.71,113.54
6,9,975.38,458.12,37.13,70.07
6,12,1861.20,444.70,41.37,126.85
6,13,861.64,468.98,35.09,58.16
6,14,1839.89,455.84,66.05,189.39
6,16,517.61,467.39,66.77,175.11
6,17,1662.97,459.07,53.97,134.51
6,18,1452.40,428.59,156.69,339.55
6,20,666.28,464.77,34.91,62.06
6,21,1723.20,439.22,70.28,111.11
6,23,1672.25,438.47,54.99,119.85
7,1,1370.84,423.00,199.37,358.42
7,2,632.89,462.14,69.20,162.17
7,3,736.30,468.91,47.54,108.73
7,4,424.60,474.89,88.17,156.28
7,5,1071.07,457.91,29.98,66.26
7,6,452.40,453.50,145.05,266.15
7,7,760.53,467.32,33.84,58.31
7,8,1267.82,431.01,48.78,111.30
7,9,978.58,464.90,31.22,58.98
7,12,1862.06,443.53,39.24,118.77
7,13,864.27,470.85,32.96,54.93
7,14,1841.06,460.39,63.65,182.17
7,16,522.72,470.27,68.48,180.24
7,17,1664.93,458.94,52.16,130.76
7,18,1448.70,426.08,157.88,343.16
7,21,1724.05,436.71,69.42,109.80
7,23,1662.08,424.37,65.94,144.39
8,1,1377.36,425.69,193.45,353.56
8,2,631.85,463.56,72.10,170.51
8,3,734.10,470.37,47.91,110.37
8,4,425.41,475.42,87.23,154.37
8,5,1072.17,462.90,26.51,58.43
8,6,463.40,453.90,144.09,265.26
8,7,760.59,467.52,33.49,57.71
8,8,1269.88,432.83,48.20,110.45
8,9,982.14,468.70,27.30,51.69
8,12,1858.12,442.23,42.55,127.48
8,13,867.05,473.69,29.98,50.17
8,14,1839.00,460.75,63.59,181.47
8,16,526.84,472.61,67.89,179.33
8,17,1664.15,458.68,52.02,130.40
8,18,1454.79,430.10,154.66,338.85
8,21,1726.81,440.34,64.97,102.63
8,23,1668.70,429.27,61.80,136.11
8,25,854.90,484.02,41.78,70.54
9,1,1387.09,426.11,190.67,353.69
9,2,628.12,462.70,76.47,182.90
9,3,735.37,470.90,47.35,109.61
9,4,425.46,474.16,88.13,155.81
9,5,1073.21,462.47,26.82,59.29
9,6,443.06,451.99,145.33,267.69
9,8,1270.82,437.62,46.86,107.41
9,9,982.61,469.70,26.53,50.23
9,12,1852.81,435.67,49.67,148.68
9,13,867.67,474.72,28.91,48.45
9,14,1839.19,459.51,63.82,181.90
9,16,528.57,473.41,67.17,177.53
9,17,1667.41,459.73,51.54,128.36
9,18,1458.90,430.87,155.21,342.16
9,21,1728.05,440.15,65.81,103.92
9,23,1670.27,433.39,57.16,125.83
9,25,851.87,484.81,41.67,70.20
10,1,1395.11,425.65,192.64,361.77
10,2,627.94,461.06,75.01,180.98
10,3,736.08,470.41,47.43,110.65
10,4,425.98,475.02,88.17,156.37
10,5,1072.78,462.33,26.38,58.19
10,6,435.63,451.29,146.03,269.94
10,7,762.49,469.76,29.92,51.64
10,8,1271.20,439.39,46.20,106.29
10,9,974.32,466.73,27.31,51.50
10,12,1848.37,428.19,57.30,172.31
10,13,867.12,473.65,29.35,49.30
10,14,1838.71,459.22,63.90,182.14
10,16,523.83,470.93,70.74,188.28
10,17,1670.81,458.50,52.13,129.33
10,18,1460.51,431.41,155.15,342.03
10,21,1728.48,439.37,68.12,107.90
10,23,1669.95,432.43,57.64,126.88
10,25,849.96,484.31,42.12,70.81
11,1,1429.77,428.84,190.21,360.71
11,2,627.57,460.38,77.71,190.10
11,3,736.36,470.89,46.81,109.68
11,4,426.34,477.32,87.88,156.60
11,5,1071.12,460.18,27.81,61.27
11,6,433.27,453.04,144.63,268.76
11,7,762.80,470.22,29.18,50.36
11,8,1271.79,442.05,44.33,102.51
11,9,972.84,466.32,27.45,51.55
11,12,1849.02,429.55,56.13,168.69
11,13,868.09,473.95,29.19,48.93
11,14,1839.74,456.59,65.40,186.86
11,16,523.32,473.93,68.92,184.98
11,17,1672.49,460.81,51.25,126.26
11,21,1731.26,442.51,64.32,101.83
11,23,1680.73,447.64,44.71,97.36
11,25,848.07,484.13,42.77,71.72
12,1,1422.12,424.77,185.83,359.53
12,2,629.14,461.43,76.60,189.54
12,3,737.47,470.38,46.62,109.97
12,4,425.26,474.78,88.87,159.40
12,5,1071.15,458.08,29.07,64.37
12,6,456.27,450.35,144.44,270.31
12,7,761.82,470.11,28.79,49.85
12,8,1269.16,438.89,45.16,104.57
12,9,967.70,462.75,29.99,56.38
12,12,1850.14,428.27,56.02,168.74
12,13,869.73,472.69,30.62,51.54
12,14,1841.06,458.03,64.11,183.83
12,16,528.92,475.05,65.12,175.54
12,17,1676.68,466.44,49.19,121.06
12,18,1474.19,431.20,161.38,356.68
12,21,1730.39,439.51,66.62,105.82
12,23,1681.48,443.61,47.28,103.22
12,25,848.71,484.06,42.64,71.34
13,1,1418.88,423.27,183.61,362.34
13,2,631.28,462.51,72.46,179.99
13,3,740.53,471.52,45.95,108.74
13,4,424.67,473.80,88.98,160.45
13,5,1070.78,457.29,28.33,62.93
13,6,460.53,449.36,144.90,271.55
13,7,763.47,469.44,27.87,48.20
13,8,1269.07,437.07,45.76,106.00
13,9,961.78,454.31,35.85,67.88
13,12,1848.37,421.94,59.75,181.68
13,13,870.42,470.25,32.26,54.47
13,14,1841.49,457.22,64.41,185.40
13,16,529.93,476.27,65.22,175.80
13,17,1677.88,467.37,48.62,119.65
13,18,1481.41,430.50,163.50,364.27
13,21,1725.74,433.10,73.39,117.28
13,23,1682.71,439.94,47.31,103.07
13,25,851.75,484.72,42.65,71.18
13,31,1375.51,428.81,50.81,126.41
