1,1,288.0,281.6,81.0,100.2
1,2,416.0,192.0,45.8,46.87
1,3,365.87,168.53,41.53,40.47
1,4,446.93,129.07,26.6,25.53
1,5,412.8,117.33,26.6,23.4
1,6,680.53,150.4,149.27,140.73
2,1,280.53,287.36,84.42,101.91
2,2,413.23,194.13,46.86,50.07
2,3,364.16,170.45,41.11,42.18
2,4,446.29,130.77,26.82,24.9
2,5,411.95,118.61,26.81,24.04
2,6,680.96,150.61,148.84,139.67
3,1,273.07,293.12,87.82,103.61
3,2,410.45,196.27,47.94,53.26
3,3,362.45,172.37,40.68,43.88
3,4,445.65,132.48,27.03,24.25
3,5,411.09,119.89,27.03,24.68
3,6,681.39,150.83,148.41,138.6
4,1,265.6,298.88,91.24,105.32
4,2,407.68,198.4,49.0,56.47
4,3,360.75,174.29,40.25,45.59
4,4,445.01,134.19,27.24,23.61
4,5,410.24,121.17,27.24,25.32
4,6,681.81,151.04,147.99,137.53
5,1,258.13,304.64,94.66,107.03
5,2,404.91,200.53,50.06,59.67
5,3,359.04,176.21,39.83,47.3
5,4,444.37,135.89,27.46,22.98
5,5,409.39,122.45,27.45,25.96
5,6,682.24,151.25,147.56,136.47
6,1,250.67,310.4,98.06,108.73
6,2,402.13,202.67,51.14,62.86
6,3,357.33,178.13,39.4,49.0
6,4,443.73,137.6,27.67,22.33
6,5,408.53,123.73,27.67,26.6
6,6,682.67,151.47,147.13,135.4
7,1,241.71,318.29,102.97,114.07
7,2,399.57,205.65,51.99,63.3
7,3,353.49,179.84,41.54,49.21
7,4,442.88,137.81,27.24,23.62
7,5,407.89,124.16,27.46,26.39
7,6,682.24,151.47,147.77,136.04
8,1,232.75,326.19,107.88,119.4
8,2,397.01,208.64,52.84,63.72
8,3,349.65,181.55,43.67,49.42
8,4,442.03,138.03,26.81,24.89
8,5,407.25,124.59,27.24,26.17
8,6,681.81,151.47,148.42,136.68
9,1,223.79,334.08,112.78,124.73
9,2,394.45,211.63,53.7,64.14
9,3,345.81,183.25,45.8,49.64
9,4,441.17,138.24,26.39,26.17
9,5,406.61,125.01,27.03,25.96
9,6,681.39,151.47,149.05,137.32
10,1,214.83,341.97,117.69,130.07
10,2,391.89,214.61,54.55,64.58
10,3,341.97,184.96,47.94,49.85
10,4,440.32,138.45,25.96,27.46
10,5,405.97,125.44,26.82,25.75
10,6,680.96,151.47,149.69,137.96
11,1,205.87,349.87,122.6,135.4
11,2,389.33,217.6,55.4,65.0
11,3,338.13,186.67,50.07,50.06
11,4,439.47,138.67,25.53,28.73
11,5,405.33,125.87,26.6,25.53
11,6,680.53,151.47,150.34,138.6
11,7,480.0,121.6,26.6,22.33
11,8,442.67,116.27,26.6,21.26
12,1,194.77,358.19,127.94,136.89
12,2,385.28,221.44,56.89,65.21
12,3,335.15,189.23,50.28,49.42
12,4,438.83,139.95,25.53,29.16
12,5,404.48,126.51,27.03,25.74
12,6,680.53,151.68,150.12,137.96
12,7,480.21,121.81,26.39,22.12
12,8,442.67,117.33,26.17,21.06
13,1,183.68,366.51,133.27,138.38
13,2,381.23,225.28,58.38,65.43
13,3,332.16,191.79,50.49,48.78
13,4,438.19,141.23,25.53,29.58
13,5,403.63,127.15,27.45,25.96
13,6,680.53,151.89,149.91,137.32
13,7,480.43,122.03,26.17,21.9
13,8,442.67,118.4,25.74,20.84
14,1,172.59,374.83,138.6,139.88
14,2,377.17,229.12,59.88,65.64
14,3,329.17,194.35,50.71,48.14
14,4,437.55,142.51,25.53,30.01
14,5,402.77,127.79,27.88,26.17
14,6,680.53,152.11,149.7,136.68
14,7,480.64,122.24,25.96,21.69
14,8,442.67,119.47,25.32,20.62
15,1,161.49,383.15,143.94,141.37
15,2,373.12,232.96,61.37,65.85
15,3,326.19,196.91,50.92,47.5
15,4,436.91,143.79,25.53,30.44
15,5,401.92,128.43,28.31,26.38
15,6,680.53,152.32,149.48,136.04
15,7,480.85,122.45,25.75,21.48
15,8,442.67,120.53,24.89,20.42
16,1,150.4,391.47,149.27,142.86
16,2,369.07,236.8,62.86,66.07
16,3,323.2,199.47,51.13,46.86
16,4,436.27,145.07,25.53,30.86
16,5,401.07,129.07,28.73,26.6
16,6,680.53,152.53,149.27,135.4
16,7,481.07,122.67,25.53,21.26
16,8,442.67,121.6,24.46,20.2
17,1,141.01,403.63,151.62,130.92
17,2,366.08,241.28,64.79,68.84
17,3,318.72,200.53,53.69,49.43
17,4,435.41,146.35,25.75,30.65
17,5,400.43,129.71,28.94,26.38
17,6,680.32,152.32,149.69,135.61
17,7,480.64,123.52,25.75,20.84
17,8,442.45,122.45,24.68,19.78
18,1,131.63,415.79,153.96,118.97
18,2,363.09,245.76,66.71,71.61
18,3,314.24,201.6,56.25,51.99
18,4,434.56,147.63,25.96,30.44
18,5,399.79,130.35,29.16,26.17
18,6,680.11,152.11,150.12,135.82
18,7,480.21,124.37,25.96,20.42
