1,1,126.93,165.33,61.8,52.2
1,2,290.13,103.47,54.34,34.06
2,1,129.28,167.04,62.87,53.05
2,2,286.29,102.4,53.48,34.07
3,1,131.63,168.75,63.93,53.9
3,2,282.45,101.33,52.63,34.07
4,1,133.97,170.45,65.0,54.76
4,2,278.61,100.27,51.78,34.06
5,1,136.32,172.16,66.07,55.61
5,2,274.77,99.2,50.92,34.07
6,1,138.67,173.87,67.13,56.46
6,2,270.93,98.133,50.07,34.067
7,1,141.23,175.79,68.84,57.74
7,2,267.52,97.493,49.85,33.857
8,1,143.79,177.71,70.54,59.02
8,2,264.11,96.853,49.64,33.637
9,1,146.35,179.63,72.25,60.3
9,2,260.69,96.213,49.43,33.427
10,1,148.91,181.55,73.96,61.58
10,2,257.28,95.573,49.21,33.217
11,1,151.47,183.47,75.66,62.86
11,2,253.87,94.933,49.0,32.997
11,3,811.73,267.73,149.27,119.4
12,1,154.45,186.03,77.38,64.36
12,2,250.67,94.507,48.36,31.933
12,3,789.33,260.91,171.67,119.82
13,1,157.44,188.59,79.08,65.85
13,2,247.47,94.08,47.72,30.87
13,3,766.93,254.08,194.07,120.25
14,1,160.43,191.15,80.78,67.34
14,2,244.27,93.653,47.08,29.797
14,3,744.53,247.25,216.47,120.68
15,1,163.41,193.71,82.5,68.84
15,2,241.07,93.227,46.44,28.733
15,3,722.13,240.43,238.87,121.1
16,1,166.4,196.27,84.2,70.33
16,2,237.87,92.8,45.8,27.67
16,3,699.73,233.6,248.47,121.53
17,1,169.39,198.83,86.97,73.1
17,2,235.95,92.373,44.73,27.667
17,3,682.45,229.12,239.94,118.12
18,1,172.37,201.39,89.75,75.88
18,2,234.03,91.947,43.66,27.663
18,3,665.17,224.64,231.4,114.71
19,1,175.36,203.95,92.52,78.65
19,2,232.11,91.52,42.6,27.67
19,3,647.89,220.16,222.87,111.29
20,1,178.35,206.51,95.29,81.42
20,2,230.19,91.093,41.53,27.667
20,3,630.61,215.68,214.34,107.88
21,1,181.33,209.07,98.07,84.2
21,2,228.27,90.667,40.46,27.663
21,3,613.33,211.2,205.8,104.47
22,1,185.39,212.48,99.98,86.33
22,2,225.49,90.24,40.47,27.03
22,3,598.83,206.08,200.46,102.12
23,1,189.44,215.89,101.91,88.47
23,2,222.72,89.813,40.47,26.387
23,3,584.32,200.96,195.13,99.77
24,1,193.49,219.31,103.83,90.6
24,2,219.95,89.387,40.46,25.743
24,3,569.81,195.84,189.8,97.43
25,1,197.55,222.72,105.74,92.73
25,2,217.17,88.96,40.47,25.11
25,3,555.31,190.72,184.46,95.08
26,1,201.6,226.13,107.67,94.87
26,2,214.4,88.533,40.47,24.467
26,3,540.8,185.6,179.13,92.73
27,1,206.51,229.97,111.08,98.07
27,2,212.05,88.107,39.83,24.043
27,3,528.85,182.4,174.02,89.11
28,1,211.41,233.81,114.5,101.27
28,2,209.71,87.68,39.18,23.61
28,3,516.91,179.2,168.89,85.48
29,1,216.32,237.65,117.91,104.47
29,2,207.36,87.253,38.55,23.187
29,3,504.96,176.0,163.77,81.85
30,1,221.23,241.49,121.32,107.67
30,2,205.01,86.827,37.91,22.763
30,3,493.01,172.8,158.66,78.23
31,1,226.13,245.33,124.74,110.87
31,2,202.67,86.4,37.26,22.33
31,3,481.07,169.6,153.53,74.6
32,1,232.32,250.24,129.64,115.13
32,3,472.32,166.83,149.27,74.17
33,1,238.51,255.15,134.54,119.4
33,3,463.57,164.05,145.0,73.75
34,1,244.69,260.05,139.46,123.67
34,3,454.83,161.28,140.73,73.32
35,1,250.88,264.96,144.36,127.93
35,3,446.08,158.51,136.47,72.89
36,1,257.07,269.87,149.26,132.2
36,3,437.33,155.73,132.2,72.47
37,1,264.53,276.69,156.1,136.68
37,3,429.65,154.03,128.79,70.76
38,1,272.0,283.52,162.92,141.16
38,3,421.97,152.32,125.38,69.05
39,1,279.47,290.35,169.74,145.64
39,3,414.29,150.61,121.96,67.35
40,1,286.93,297.17,176.58,150.12
40,3,406.61,148.91,118.55,65.64
41,1,294.4,304.0,183.4,154.6
41,3,398.93,147.2,115.14,63.93
42,1,303.79,311.89,193.0,162.5
42,3,391.68,144.64,113.85,63.29
43,1,313.17,319.79,202.6,170.38
43,3,384.43,142.08,112.57,62.65
44,1,322.56,327.68,212.2,178.28
44,3,377.17,139.52,111.3,62.01
45,1,331.95,335.57,221.8,186.18
45,3,369.92,136.96,110.01,61.37
46,1,341.33,343.47,231.4,197.53
46,3,362.67,134.4,108.73,60.73
47,1,354.99,354.13,241.42,186.87
47,3,357.12,133.33,105.75,59.46
48,1,368.64,364.8,251.45,176.2
48,3,351.57,132.27,102.76,58.17
49,1,382.29,375.47,261.48,165.53
49,3,346.03,131.2,99.77,56.89
50,1,395.95,386.13,271.5,154.87
50,3,340.48,130.13,96.79,55.62
51,1,409.6,396.8,281.53,144.2
51,3,334.93,129.07,93.8,54.33
52,1,428.16,411.73,269.16,129.27
52,3,329.81,127.57,91.67,53.7
53,1,446.72,426.67,256.79,114.33
53,3,324.69,126.08,89.54,53.05
54,1,465.28,441.6,244.41,99.4
54,3,319.57,124.59,87.4,52.41
55,1,483.84,456.53,232.04,84.47
55,3,314.45,123.09,85.27,51.78
56,1,502.4,471.47,219.67,69.53
56,3,309.33,121.6,83.14,51.13
57,3,304.64,120.96,82.28,49.85
58,3,299.95,120.32,81.42,48.57
59,3,295.25,119.68,80.58,47.29
60,3,290.56,119.04,79.72,46.01
61,3,285.87,118.4,78.86,44.73
61,4,87.467,114.13,35.133,26.6
62,3,282.45,117.76,76.95,43.67
62,4,87.68,114.56,35.77,27.24
63,3,279.04,117.12,75.03,42.6
63,4,87.893,114.99,36.417,27.88
64,3,275.63,116.48,73.1,41.53
64,4,88.107,115.41,37.053,28.52
65,3,272.21,115.84,71.19,40.47
65,4,88.32,115.84,37.69,29.16
66,3,268.8,115.2,69.27,39.4
66,4,88.533,116.27,38.337,29.8
67,3,265.17,114.35,68.63,39.4
67,4,89.387,116.91,38.333,30.01
68,3,261.55,113.49,67.98,39.4
68,4,90.24,117.55,38.33,30.22
69,3,257.92,112.64,67.35,39.4
69,4,91.093,118.19,38.337,30.44
70,3,254.29,111.79,66.71,39.4
70,4,91.947,118.83,38.333,30.65
71,3,250.67,110.93,66.06,39.4
71,4,92.8,119.47,38.33,30.86
72,3,247.47,110.08,65.42,39.19
72,4,93.227,119.89,38.333,31.08
73,3,244.27,109.23,64.78,38.97
73,4,93.653,120.32,38.337,31.29
74,3,241.07,108.37,64.14,38.76
74,4,94.08,120.75,38.33,31.5
75,3,237.87,107.52,63.5,38.55
75,4,94.507,121.17,38.333,31.72
76,3,234.67,106.67,62.86,38.33
76,4,94.933,121.6,38.337,31.93
77,3,231.89,105.81,61.8,37.91
77,4,95.787,122.03,38.543,32.36
78,3,229.12,104.96,60.73,37.48
78,4,96.64,122.45,38.76,32.79
79,3,226.35,104.11,59.66,37.05
79,4,97.493,122.88,38.977,33.21
80,3,223.57,103.25,58.6,36.63
80,4,98.347,123.31,39.183,33.64
81,3,220.8,102.4,57.53,36.2
81,4,99.2,123.73,39.4,34.07
82,3,218.45,101.97,56.68,35.78
82,4,99.627,124.16,40.043,34.07
83,3,216.11,101.55,55.82,35.34
83,4,100.05,124.59,40.68,34.06
84,3,213.76,101.12,54.97,34.92
84,4,100.48,125.01,41.32,34.07
85,3,211.41,100.69,54.12,34.5
85,4,100.91,125.44,41.96,34.07
86,3,209.07,100.27,53.26,34.06
86,4,101.33,125.87,42.6,34.06
87,3,206.93,100.27,52.84,33.21
87,4,101.97,126.51,42.82,34.92
88,3,204.8,100.27,52.41,32.36
88,4,102.61,127.15,43.03,35.77
89,3,202.67,100.27,51.98,31.5
89,4,103.25,127.79,43.24,36.62
90,3,200.53,100.27,51.56,30.65
90,4,103.89,128.43,43.46,37.48
91,3,198.4,100.27,51.13,29.8
91,4,104.53,129.07,43.67,38.33
92,3,196.48,99.627,50.49,29.803
92,4,105.81,130.13,43.88,38.34
93,3,194.56,98.987,49.85,29.803
93,4,107.09,131.2,44.1,38.33
94,3,192.64,98.347,49.21,29.803
94,4,108.37,132.27,44.31,38.33
95,3,190.72,97.707,48.57,29.803
95,4,109.65,133.33,44.52,38.34
96,3,188.8,97.067,47.93,29.803
96,4,110.93,134.4,44.74,38.33
96,6,871.47,266.67,89.53,77.8
97,3,186.88,96.64,47.29,29.59
97,4,112.0,135.04,44.73,38.33
97,6,855.47,262.4,105.53,83.13
98,3,184.96,96.213,46.65,29.377
98,4,113.07,135.68,44.73,38.33
98,6,839.47,258.13,121.53,88.47
99,3,183.04,95.787,46.01,29.163
99,4,114.13,136.32,44.74,38.33
99,6,823.47,253.87,137.53,93.8
100,3,181.12,95.36,45.37,28.95
100,4,115.2,136.96,44.73,38.33
100,6,807.47,249.6,153.53,99.13
101,3,179.2,94.933,44.73,28.737
101,4,116.27,137.6,44.73,38.33
101,6,791.47,245.33,169.53,104.47
102,3,177.49,94.08,44.31,28.52
102,4,116.91,138.45,45.16,38.55
102,6,778.03,241.71,182.97,105.32
103,3,175.79,93.227,43.88,28.303
103,4,117.55,139.31,45.58,38.76
103,6,764.59,238.08,196.41,106.17
104,3,174.08,92.373,43.45,28.097
104,4,118.19,140.16,46.01,38.97
104,6,751.15,234.45,209.85,107.03
105,3,172.37,91.52,43.03,27.88
105,4,118.83,141.01,46.44,39.19
105,6,737.71,230.83,223.29,107.88
106,3,170.67,90.667,42.6,27.663
106,4,119.47,141.87,46.86,39.4
106,6,724.27,227.2,236.73,108.73
106,7,73.6,112.0,39.4,35.13
107,4,120.53,142.51,47.72,40.04
107,6,712.11,224.21,230.97,107.03
107,7,74.24,112.85,39.83,34.5
108,4,121.6,143.15,48.57,40.68
108,6,699.95,221.23,227.34,105.32
108,7,74.88,113.71,40.25,33.85
109,4,122.67,143.79,49.42,41.32
109,6,687.79,218.24,223.72,103.61
109,7,75.52,114.56,40.68,33.21
110,4,123.73,144.43,50.28,41.96
110,6,675.63,215.25,220.09,101.91
110,7,76.16,115.41,41.11,32.58
111,4,124.8,145.07,51.13,42.6
111,6,663.47,212.27,216.46,100.2
111,7,76.8,116.27,41.53,31.93
112,4,126.29,146.13,51.14,43.03
112,6,652.8,210.99,211.13,96.57
112,7,77.867,116.27,41.533,32.78
113,4,127.79,147.2,51.13,43.45
113,6,642.13,209.71,205.8,92.94
113,7,78.933,116.27,41.537,33.64
114,4,129.28,148.27,51.13,43.88
114,6,631.47,208.43,200.46,89.32
114,7,80.0,116.27,41.53,34.49
115,4,130.77,149.33,51.14,44.31
115,6,620.8,207.15,195.13,85.69
115,7,81.067,116.27,41.533,35.34
116,4,132.27,150.4,51.13,44.73
116,6,610.13,205.87,189.8,82.06
116,7,82.133,116.27,41.537,36.2
117,4,133.76,151.68,52.2,45.59
117,6,600.32,203.09,186.39,82.07
117,7,82.987,116.91,41.743,36.62
118,4,135.25,152.96,53.27,46.44
118,6,590.51,200.32,182.97,82.07
118,7,83.84,117.55,41.96,37.05
119,4,136.75,154.24,54.33,47.29
119,6,580.69,197.55,179.56,82.06
119,7,84.693,118.19,42.177,37.48
120,4,138.24,155.52,55.4,48.15
120,6,570.88,194.77,176.15,82.07
120,7,85.547,118.83,42.383,37.9
121,4,139.73,156.8,56.47,49.0
121,6,561.07,192.0,172.73,82.07
121,7,86.4,119.47,42.6,38.33
122,4,141.01,158.29,57.32,49.22
122,6,552.11,189.65,169.1,79.72
122,7,87.04,120.53,43.24,38.12
123,4,142.29,159.79,58.18,49.42
123,6,543.15,187.31,165.48,77.37
123,7,87.68,121.6,43.88,37.91
124,4,143.57,161.28,59.03,49.64
124,6,534.19,184.96,161.85,75.03
124,7,88.32,122.67,44.52,37.69
125,4,144.85,162.77,59.88,49.86
125,6,525.23,182.61,158.22,72.68
125,7,88.96,123.73,45.16,37.48
126,4,146.13,164.27,60.74,50.06
126,6,516.27,180.27,154.6,70.33
126,7,89.6,124.8,45.8,37.27
127,4,148.05,165.55,61.8,51.77
127,6,509.01,178.56,151.19,69.05
127,7,90.667,125.01,46.653,38.12
128,4,149.97,166.83,62.87,53.48
128,6,501.76,176.85,147.77,67.78
128,7,91.733,125.23,47.507,38.97
129,4,151.89,168.11,63.94,55.18
129,6,494.51,175.15,144.36,66.49
129,7,92.8,125.44,48.36,39.83
130,4,153.81,169.39,65.0,56.89
130,6,487.25,173.44,140.95,65.21
130,7,93.867,125.65,49.213,40.68
131,4,155.73,170.67,66.07,58.6
131,6,480.0,171.73,137.53,63.94
131,7,94.933,125.87,50.067,41.53
132,4,157.44,172.59,67.35,59.02
132,6,473.17,168.96,135.19,62.87
132,7,96.0,126.29,49.85,42.18
133,4,159.15,174.51,68.62,59.45
133,6,466.35,166.19,132.84,61.8
133,7,97.067,126.72,49.643,42.81
134,4,160.85,176.43,69.91,59.88
134,6,459.52,163.41,130.49,60.74
134,7,98.133,127.15,49.427,43.45
135,4,162.56,178.35,71.19,60.3
135,6,452.69,160.64,128.15,59.67
135,7,99.2,127.57,49.21,44.1
136,4,164.27,180.27,72.46,60.73
136,6,445.87,157.87,125.8,58.6
136,7,100.27,128.0,49.0,44.73
137,4,166.61,181.97,74.18,62.44
137,6,439.89,156.59,122.82,57.96
137,7,101.55,128.64,49.21,45.37
138,4,168.96,183.68,75.88,64.15
138,6,433.92,155.31,119.83,57.32
138,7,102.83,129.28,49.42,46.01
139,4,171.31,185.39,77.58,65.85
139,6,427.95,154.03,116.84,56.68
139,7,104.11,129.92,49.64,46.65
140,4,173.65,187.09,79.3,67.56
140,6,421.97,152.75,113.86,56.04
140,7,105.39,130.56,49.85,47.29
141,4,176.0,188.8,81.0,69.27
141,6,416.0,151.47,110.87,55.4
141,7,106.67,131.2,50.06,47.93
142,4,178.99,190.72,81.85,69.91
142,6,410.03,150.61,109.16,54.76
142,7,107.73,131.63,50.71,49.0
143,4,181.97,192.64,82.71,70.55
143,6,404.05,149.76,107.46,54.12
143,7,108.8,132.05,51.35,50.07
144,4,184.96,194.56,83.56,71.19
144,6,398.08,148.91,105.75,53.48
144,7,109.87,132.48,51.98,51.13
145,4,187.95,196.48,84.41,71.83
145,6,392.11,148.05,104.04,52.84
145,7,110.93,132.91,52.63,52.2
146,4,190.93,198.4,85.27,72.47
146,6,386.13,147.2,102.34,52.2
146,7,112.0,133.33,53.27,53.27
147,4,194.56,201.39,86.55,74.38
147,6,380.8,146.13,100.63,50.92
147,7,113.07,134.83,54.12,52.41
148,4,198.19,204.37,87.82,76.31
148,6,375.47,145.07,98.92,49.64
148,7,114.13,136.32,54.98,51.56
149,4,201.81,207.36,89.11,78.23
149,6,370.13,144.0,97.22,48.36
149,7,115.2,137.81,55.83,50.71
150,4,205.44,210.35,90.39,80.14
150,6,364.8,142.93,95.51,47.08
150,7,116.27,139.31,56.68,49.85
151,4,209.07,213.33,91.66,82.07
151,6,359.47,141.87,93.8,45.8
151,7,117.33,140.8,57.54,49.0
151,8,70.4,113.07,43.67,33.0
152,4,212.48,216.75,94.23,83.77
152,6,354.77,140.16,92.74,46.01
152,7,118.61,141.23,58.18,50.28
152,8,71.253,113.49,43.457,33.43
153,4,215.89,220.16,96.79,85.48
153,6,350.08,138.45,91.67,46.23
153,7,119.89,141.65,58.82,51.56
153,8,72.107,113.92,43.243,33.85
154,4,219.31,223.57,99.34,87.19
154,6,345.39,136.75,90.6,46.44
154,7,121.17,142.08,59.46,52.84
154,8,72.96,114.35,43.03,34.28
155,4,222.72,226.99,101.91,88.89
155,6,340.69,135.04,89.54,46.65
155,7,122.45,142.51,60.1,54.12
155,8,73.813,114.77,42.817,34.71
156,4,226.13,230.4,104.47,90.6
156,6,336.0,133.33,88.47,46.87
156,7,123.73,142.93,60.74,55.4
156,8,74.667,115.2,42.603,35.13
157,4,230.83,234.24,107.88,93.37
157,6,331.52,132.05,86.76,46.87
157,7,125.23,144.43,60.94,56.68
157,8,75.52,115.63,42.39,35.56
158,4,235.52,238.08,111.29,96.15
158,6,327.04,130.77,85.05,46.87
158,7,126.72,145.92,61.16,57.96
158,8,76.373,116.05,42.177,35.99
159,4,240.21,241.92,114.71,98.92
159,6,322.56,129.49,83.35,46.87
159,7,128.21,147.41,61.38,59.24
159,8,77.227,116.48,41.963,36.41
160,4,244.91,245.76,118.12,101.69
160,6,318.08,128.21,81.64,46.87
160,7,129.71,148.91,61.58,60.52
160,8,78.08,116.91,41.75,36.84
161,4,249.6,249.6,121.53,104.47
161,6,313.6,126.93,79.93,46.87
161,7,131.2,150.4,61.8,61.8
161,8,78.933,117.33,41.537,37.27
162,4,255.79,254.72,124.52,106.6
162,6,309.33,126.29,78.66,44.95
162,7,132.69,151.68,62.66,61.16
162,8,79.147,117.97,42.383,37.48
163,4,261.97,259.84,127.51,108.73
163,6,305.07,125.65,77.37,43.03
163,7,134.19,152.96,63.5,60.52
163,8,79.36,118.61,43.24,37.7
164,4,268.16,264.96,130.49,110.87
164,6,300.8,125.01,76.09,41.11
164,7,135.68,154.24,64.36,59.88
164,8,79.573,119.25,44.097,37.91
165,4,274.35,270.08,133.48,113.0
165,6,296.53,124.37,74.82,39.19
165,7,137.17,155.52,65.22,59.24
165,8,79.787,119.89,44.943,38.12
166,4,280.53,275.2,136.47,115.13
166,6,292.27,123.73,73.53,37.27
166,7,138.67,156.8,66.06,58.6
166,8,80.0,120.53,45.8,38.34
167,4,287.57,280.75,140.95,119.4
167,6,288.21,122.45,72.47,36.84
167,7,139.73,157.44,66.92,60.31
167,8,80.64,120.75,45.8,39.18
168,4,294.61,286.29,145.43,123.67
168,6,284.16,121.17,71.4,36.42
168,7,140.8,158.08,67.77,62.01
168,8,81.28,120.96,45.8,40.04
169,4,301.65,291.84,149.91,127.93
169,6,280.11,119.89,70.33,35.99
169,7,141.87,158.72,68.62,63.72
169,8,81.92,121.17,45.8,40.9
170,4,308.69,297.39,154.39,132.2
170,6,276.05,118.61,69.27,35.56
170,7,142.93,159.36,69.48,65.43
170,8,82.56,121.39,45.8,41.74
171,4,315.73,302.93,158.87,136.47
